time,open,high,low,close
-1417309200,20.75,20.75,20.75,20.75
-1414890000,20.75,20.75,20.75,20.75
-1412298000,20.75,20.75,20.75,20.75
-1409709600,20.75,20.75,20.75,20.75
-1407031200,20.75,20.75,20.75,20.75
-1404439200,20.75,20.75,20.75,20.75
-1401588000,20.75,20.75,20.75,20.75
-1399082400,20.75,20.75,20.75,20.75
-1396486800,20.75,20.75,20.75,20.75
-1393722000,20.75,20.75,20.75,20.75
-1391216400,20.75,20.75,20.75,20.75
-1388538000,20.72,20.72,20.72,20.72
-1385859600,20.72,20.72,20.72,20.72
-1383440400,20.72,20.72,20.72,20.72
-1380762000,20.72,20.72,20.72,20.72
-1378000800,20.72,20.72,20.72,20.72
-1375495200,20.72,20.72,20.72,20.72
-1372903200,20.72,20.72,20.72,20.72
-1370138400,20.72,20.72,20.72,20.72
-1367546400,20.72,20.72,20.72,20.72
-1364950800,20.72,20.72,20.72,20.72
-1362272400,20.72,20.72,20.72,20.72
-1359680400,20.72,20.72,20.72,20.72
-1356829200,20.75,20.75,20.75,20.75
-1354323600,20.75,20.75,20.75,20.75
-1351904400,20.75,20.75,20.75,20.75
-1349226000,20.75,20.75,20.75,20.75
-1346551200,20.75,20.75,20.75,20.75
-1343959200,20.75,20.75,20.75,20.75
-1341367200,20.75,20.75,20.75,20.75
-1338688800,20.75,20.75,20.75,20.75
-1336010400,20.75,20.75,20.75,20.75
-1333242000,20.75,20.75,20.75,20.75
-1330736400,20.75,20.75,20.75,20.75
-1328144400,20.75,20.75,20.75,20.75
-1325379600,20.78,20.78,20.78,20.78
-1322787600,20.78,20.78,20.78,20.78
-1320282000,20.78,20.78,20.78,20.78
-1317517200,20.78,20.78,20.78,20.78
-1315015200,20.78,20.78,20.78,20.78
-1312336800,20.78,20.78,20.78,20.78
-1309658400,20.78,20.78,20.78,20.78
-1307066400,20.78,20.78,20.78,20.78
-1304215200,20.78,20.78,20.78,20.78
-1301792400,20.78,20.78,20.78,20.78
-1299114000,20.78,20.78,20.78,20.78
-1296349200,20.78,20.78,20.78,20.78
-1293843600,20.72,20.72,20.72,20.72
-1291165200,20.72,20.72,20.72,20.72
-1288746000,20.72,20.72,20.72,20.72
-1286067600,20.72,20.72,20.72,20.72
-1283479200,20.72,20.72,20.72,20.72
-1280628000,20.72,20.72,20.72,20.72
-1278208800,20.72,20.72,20.72,20.72
-1275530400,20.72,20.72,20.72,20.72
-1272765600,20.72,20.72,20.72,20.72
-1270256400,20.72,20.72,20.72,20.72
-1267578000,20.72,20.72,20.72,20.72
-1264899600,20.72,20.72,20.72,20.72
-1262307600,20.69,20.69,20.69,20.69
-1259456400,20.69,20.69,20.69,20.69
-1257037200,20.69,20.69,20.69,20.69
-1254531600,20.69,20.69,20.69,20.69
-1251943200,20.69,20.69,20.69,20.69
-1249178400,20.69,20.69,20.69,20.69
-1246672800,20.69,20.69,20.69,20.69
-1243994400,20.69,20.69,20.69,20.69
-1241316000,20.69,20.69,20.69,20.69
-1238720400,20.69,20.69,20.69,20.69
-1235869200,20.69,20.69,20.69,20.69
-1233450000,20.69,20.69,20.69,20.69
-1230771600,22.59,22.59,22.59,22.59
-1228006800,22.59,22.59,22.59,22.59
-1225587600,22.59,22.59,22.59,22.59
-1222995600,22.59,22.59,22.59,22.59
-1220407200,22.59,22.59,22.59,22.59
-1217728800,22.59,22.59,22.59,22.59
-1215136800,22.59,22.59,22.59,22.59
-1212285600,22.59,22.59,22.59,22.59
-1209780000,22.59,22.59,22.59,22.59
-1207184400,22.59,22.59,22.59,22.59
-1204419600,22.59,22.59,22.59,22.59
-1201914000,22.59,22.59,22.59,22.59
-1199235600,20.78,20.78,20.78,20.78
-1196557200,20.78,20.78,20.78,20.78
-1194051600,20.78,20.78,20.78,20.78
-1191373200,20.78,20.78,20.78,20.78
-1188698400,20.78,20.78,20.78,20.78
-1186106400,20.78,20.78,20.78,20.78
-1183514400,20.78,20.78,20.78,20.78
-1180836000,20.78,20.78,20.78,20.78
-1178157600,20.78,20.78,20.78,20.78
-1175389200,20.78,20.78,20.78,20.78
-1172883600,20.78,20.78,20.78,20.78
-1170291600,20.78,20.78,20.78,20.78
-1167526800,26.47,26.47,26.47,26.47
-1164934800,26.47,26.47,26.47,26.47
-1162515600,26.47,26.47,26.47,26.47
-1159664400,26.47,26.47,26.47,26.47
-1157248800,26.47,26.47,26.47,26.47
-1154570400,26.47,26.47,26.47,26.47
-1151805600,26.47,26.47,26.47,26.47
-1149300000,26.47,26.47,26.47,26.47
-1146621600,26.47,26.47,26.47,26.47
-1143939600,26.47,26.47,26.47,26.47
-1141347600,26.47,26.47,26.47,26.47
-1138755600,26.47,26.47,26.47,26.47
-1136077200,35,35,35,35
-1133398800,35,35,35,35
-1130979600,35,35,35,35
-1128214800,35,35,35,35
-1125712800,35,35,35,35
-1123034400,35,35,35,35
-1120356000,35,35,35,35
-1117764000,35,35,35,35
-1114912800,35,35,35,35
-1112490000,35,35,35,35
-1109811600,35,35,35,35
-1107046800,35,35,35,35
-1104541200,35,35,35,35
-1101862800,35,35,35,35
-1099443600,35,35,35,35
-1096765200,35,35,35,35
-1094176800,35,35,35,35
-1091325600,35,35,35,35
-1088906400,35,35,35,35
-1086228000,35,35,35,35
-1083463200,35,35,35,35
-1080954000,35,35,35,35
-1078275600,35,35,35,35
-1075597200,35,35,35,35
-1073005200,35,35,35,35
-1070154000,35,35,35,35
-1067734800,35,35,35,35
-1065142800,35,35,35,35
-1062554400,35,35,35,35
-1059876000,35,35,35,35
-1057284000,35,35,35,35
-1054432800,35,35,35,35
-1051927200,35,35,35,35
-1049331600,35,35,35,35
-1046566800,35,35,35,35
-1044061200,35,35,35,35
-1041382800,35,35,35,35
-1038704400,35,35,35,35
-1036285200,35,35,35,35
-1033606800,35,35,35,35
-1030845600,35,35,35,35
-1028340000,35,35,35,35
-1025748000,35,35,35,35
-1022983200,35,35,35,35
-1020391200,35,35,35,35
-1017795600,35,35,35,35
-1015117200,35,35,35,35
-1012525200,35,35,35,35
-1009674000,35,35,35,35
-1007168400,35,35,35,35
-1004749200,35,35,35,35
-1002070800,35,35,35,35
-999396000,35,35,35,35
-996804000,35,35,35,35
-994212000,35,35,35,35
-991533600,35,35,35,35
-988855200,35,35,35,35
-986086800,35,35,35,35
-983581200,35,35,35,35
-980989200,35,35,35,35
-978224400,34.69,34.69,34.69,34.69
-975632400,34.69,34.69,34.69,34.69
-973213200,34.69,34.69,34.69,34.69
-970362000,34.69,34.69,34.69,34.69
-967946400,34.69,34.69,34.69,34.69
-965268000,34.69,34.69,34.69,34.69
-962503200,34.69,34.69,34.69,34.69
-959997600,34.69,34.69,34.69,34.69
-957319200,34.69,34.69,34.69,34.69
-954637200,34.69,34.69,34.69,34.69
-952045200,34.69,34.69,34.69,34.69
-949453200,34.69,34.69,34.69,34.69
-946774800,34.06,34.06,34.06,34.06
-944096400,34.06,34.06,34.06,34.06
-941590800,34.06,34.06,34.06,34.06
-938912400,34.06,34.06,34.06,34.06
-936324000,34.06,34.06,34.06,34.06
-933472800,34.06,34.06,34.06,34.06
-931053600,34.06,34.06,34.06,34.06
-928375200,34.06,34.06,34.06,34.06
-925610400,34.06,34.06,34.06,34.06
-923101200,34.06,34.06,34.06,34.06
-920422800,34.06,34.06,34.06,34.06
-917744400,34.06,34.06,34.06,34.06
-915152400,34.06,34.06,34.06,34.06
-912301200,34.06,34.06,34.06,34.06
-909882000,34.06,34.06,34.06,34.06
-907376400,34.06,34.06,34.06,34.06
-904788000,34.06,34.06,34.06,34.06
-902023200,34.06,34.06,34.06,34.06
-899517600,34.06,34.06,34.06,34.06
-896839200,34.06,34.06,34.06,34.06
-894160800,34.06,34.06,34.06,34.06
-891565200,34.06,34.06,34.06,34.06
-888714000,34.06,34.06,34.06,34.06
-886294800,34.06,34.06,34.06,34.06
-883616400,34.06,34.06,34.06,34.06
-880851600,34.06,34.06,34.06,34.06
-878436000,34.06,34.06,34.06,34.06
-875844000,34.06,34.06,34.06,34.06
-873252000,34.06,34.06,34.06,34.06
-870573600,34.06,34.06,34.06,34.06
-867981600,34.06,34.06,34.06,34.06
-865130400,34.06,34.06,34.06,34.06
-862624800,34.06,34.06,34.06,34.06
-860032800,34.06,34.06,34.06,34.06
-857268000,34.06,34.06,34.06,34.06
-854762400,34.06,34.06,34.06,34.06
-852084000,34.06,34.06,34.06,34.06
-849405600,34.06,34.06,34.06,34.06
-846986400,34.06,34.06,34.06,34.06
-844308000,34.06,34.06,34.06,34.06
-841543200,34.06,34.06,34.06,34.06
-839037600,34.06,34.06,34.06,34.06
-836445600,34.06,34.06,34.06,34.06
-833680800,34.06,34.06,34.06,34.06
-831088800,34.06,34.06,34.06,34.06
-828496800,34.06,34.06,34.06,34.06
-825818400,34.06,34.06,34.06,34.06
-823226400,34.06,34.06,34.06,34.06
-820375200,34.06,34.06,34.06,34.06
-817869600,34.06,34.06,34.06,34.06
-815364000,34.06,34.06,34.06,34.06
-812512800,34.06,34.06,34.06,34.06
-810093600,34.06,34.06,34.06,34.06
-807415200,34.06,34.06,34.06,34.06
-804650400,34.06,34.06,34.06,34.06
-802144800,34.06,34.06,34.06,34.06
-799466400,34.06,34.06,34.06,34.06
-796788000,34.06,34.06,34.06,34.06
-794196000,34.06,34.06,34.06,34.06
-791604000,34.06,34.06,34.06,34.06
-788925600,35,35,35,35
-786247200,35,35,35,35
-783828000,35,35,35,35
-781063200,35,35,35,35
-778557600,35,35,35,35
-775879200,35,35,35,35
-773200800,35,35,35,35
-770608800,35,35,35,35
-767757600,35,35,35,35
-765334800,35,35,35,35
-762656400,35,35,35,35
-759891600,35,35,35,35
-757386000,35,35,35,35
-754707600,35,35,35,35
-752288400,35,35,35,35
-749610000,35,35,35,35
-747021600,35,35,35,35
-744170400,35,35,35,35
-741751200,35,35,35,35
-739072800,35,35,35,35
-736308000,35,35,35,35
-733798800,35,35,35,35
-731120400,35,35,35,35
-728442000,35,35,35,35
-725850000,35,35,35,35
-722998800,35,35,35,35
-720579600,35,35,35,35
-718074000,35,35,35,35
-715485600,35,35,35,35
-712720800,35,35,35,35
-710215200,35,35,35,35
-707536800,35,35,35,35
-704858400,35,35,35,35
-702262800,35,35,35,35
-699411600,35,35,35,35
-696992400,35,35,35,35
-694314000,35,35,35,35
-691549200,35,35,35,35
-689130000,35,35,35,35
-686451600,35,35,35,35
-683690400,35,35,35,35
-681184800,35,35,35,35
-678592800,35,35,35,35
-675828000,35,35,35,35
-673236000,35,35,35,35
-670640400,35,35,35,35
-667962000,35,35,35,35
-665370000,35,35,35,35
-662518800,31.88,31.88,31.88,31.88
-660013200,31.88,31.88,31.88,31.88
-657594000,31.88,31.88,31.88,31.88
-654915600,31.88,31.88,31.88,31.88
-652240800,31.88,31.88,31.88,31.88
-649648800,31.88,31.88,31.88,31.88
-647056800,31.88,31.88,31.88,31.88
-644378400,31.88,31.88,31.88,31.88
-641700000,31.88,31.88,31.88,31.88
-638931600,31.88,31.88,31.88,31.88
-636426000,31.88,31.88,31.88,31.88
-633834000,31.88,31.88,31.88,31.88
-631069200,34.73,34.73,34.73,34.73
-628477200,34.73,34.73,34.73,34.73
-626058000,34.73,34.73,34.73,34.73
-623206800,34.73,34.73,34.73,34.73
-620791200,34.73,34.73,34.73,34.73
-618112800,34.73,34.73,34.73,34.73
-615348000,34.73,34.73,34.73,34.73
-612842400,34.73,34.73,34.73,34.73
-610164000,34.73,34.73,34.73,34.73
-607482000,34.73,34.73,34.73,34.73
-604890000,34.73,34.73,34.73,34.73
-602298000,34.72,34.72,34.72,34.72
-599619600,34.72,34.72,34.72,34.72
-596941200,34.73,34.73,34.73,34.73
-594522000,34.73,34.73,34.73,34.73
-591757200,34.73,34.73,34.73,34.73
-589255200,34.73,34.73,34.73,34.73
-586576800,34.73,34.73,34.73,34.73
-583898400,34.72,34.72,34.72,34.72
-581306400,34.71,34.71,34.71,34.71
-578455200,34.71,34.71,34.71,34.71
-576032400,34.71,34.71,34.71,34.71
-573354000,34.73,34.73,34.73,34.73
-570589200,34.66,34.66,34.66,34.66
-568083600,34.49,34.49,34.49,34.49
-565405200,34.49,34.49,34.49,34.49
-562726800,34.68,34.68,34.68,34.68
-560221200,34.82,34.82,34.82,34.82
-557632800,34.73,34.73,34.73,34.73
-554868000,34.53,34.53,34.53,34.53
-552362400,34.57,34.57,34.57,34.57
-549684000,34.58,34.58,34.58,34.58
-547005600,34.51,34.51,34.51,34.51
-544410000,34.63,34.63,34.63,34.63
-541558800,34.72,34.72,34.72,34.72
-539139600,34.79,34.79,34.79,34.79
-536461200,34.88,34.88,34.88,34.88
-533696400,34.95,34.95,34.95,34.95
-531277200,34.92,34.92,34.92,34.92
-528685200,34.93,34.93,34.93,34.93
-526096800,34.9,34.9,34.9,34.9
-523418400,34.89,34.89,34.89,34.89
-520826400,34.91,34.91,34.91,34.91
-517975200,34.91,34.91,34.91,34.91
-515469600,34.76,34.76,34.76,34.76
-512874000,34.79,34.79,34.79,34.79
-510109200,34.86,34.86,34.86,34.86
-507603600,34.85,34.85,34.85,34.85
-504925200,34.86,34.86,34.86,34.86
-502246800,34.88,34.88,34.88,34.88
-499827600,34.92,34.92,34.92,34.92
-497149200,35.04,35.04,35.04,35.04
-494388000,35.08,35.08,35.08,35.08
-491882400,35.07,35.07,35.07,35.07
-489290400,35.08,35.08,35.08,35.08
-486525600,35.05,35.05,35.05,35.05
-483933600,35.08,35.08,35.08,35.08
-481338000,35.08,35.08,35.08,35.08
-478659600,35.06,35.06,35.06,35.06
-476067600,35.04,35.04,35.04,35.04
-473216400,35.04,35.04,35.04,35.04
-470710800,35.05,35.05,35.05,35.05
-468291600,35.06,35.06,35.06,35.06
-465613200,35.05,35.05,35.05,35.05
-462938400,35.05,35.05,35.05,35.05
-460346400,35.04,35.04,35.04,35.04
-457754400,35.05,35.05,35.05,35.05
-455076000,35.03,35.03,35.03,35.03
-452397600,34.98,34.98,34.98,34.98
-449632800,34.98,34.98,34.98,34.98
-447123600,34.98,34.98,34.98,34.98
-444531600,34.97,34.97,34.97,34.97
-441766800,34.99,34.99,34.99,34.99
-439174800,34.99,34.99,34.99,34.99
-436669200,34.99,34.99,34.99,34.99
-433904400,34.98,34.98,34.98,34.98
-431402400,34.99,34.99,34.99,34.99
-428724000,34.98,34.98,34.98,34.98
-426045600,35,35,35,35
-423453600,35.02,35.02,35.02,35.02
-420602400,35.01,35.01,35.01,35.01
-418183200,35.02,35.02,35.02,35.02
-415501200,34.98,34.98,34.98,34.98
-412736400,34.9,34.9,34.9,34.9
-410230800,34.88,34.88,34.88,34.88
-407552400,34.89,34.89,34.89,34.89
-405133200,34.91,34.91,34.91,34.91
-402454800,34.92,34.92,34.92,34.92
-399866400,34.93,34.93,34.93,34.93
-397015200,34.99,34.99,34.99,34.99
-394596000,34.99,34.99,34.99,34.99
-391917600,34.97,34.97,34.97,34.97
-389152800,34.96,34.96,34.96,34.96
-386647200,34.97,34.97,34.97,34.97
-383965200,34.97,34.97,34.97,34.97
-381286800,34.99,34.99,34.99,34.99
-378694800,35.01,35.01,35.01,35.01
-375843600,35.08,35.08,35.08,35.08
-373424400,35.09,35.09,35.09,35.09
-370918800,35.1,35.1,35.1,35.1
-368330400,35.11,35.11,35.11,35.11
-365565600,35.1,35.1,35.1,35.1
-363060000,35.11,35.11,35.11,35.11
-360381600,35.1,35.1,35.1,35.1
-357703200,35.1,35.1,35.1,35.1
-355111200,35.11,35.11,35.11,35.11
-352256400,35.1,35.1,35.1,35.1
-349837200,35.09,35.09,35.09,35.09
-347158800,35.07,35.07,35.07,35.07
-344394000,35.06,35.06,35.06,35.06
-341974800,35.06,35.06,35.06,35.06
-339382800,35.08,35.08,35.08,35.08
-336794400,35.12,35.12,35.12,35.12
-334116000,35.12,35.12,35.12,35.12
-331524000,35.13,35.13,35.13,35.13
-328672800,35.12,35.12,35.12,35.12
-326167200,35.13,35.13,35.13,35.13
-323575200,35.1,35.1,35.1,35.1
-320806800,35.06,35.06,35.06,35.06
-318301200,35.05,35.05,35.05,35.05
-315622800,35.09,35.09,35.09,35.09
-312944400,35.09,35.09,35.09,35.09
-310438800,35.09,35.09,35.09,35.09
-307760400,35.11,35.11,35.11,35.11
-305085600,35.1,35.1,35.1,35.1
-302493600,35.09,35.09,35.09,35.09
-299901600,35.1,35.1,35.1,35.1
-297223200,35.13,35.13,35.13,35.13
-294544800,35.22,35.22,35.22,35.22
-291780000,35.78,35.78,35.78,35.78
-289270800,35.82,35.82,35.82,35.82
-286678800,35.54,35.54,35.54,35.54
-283914000,35.56,35.56,35.56,35.56
-281322000,35.17,35.17,35.17,35.17
-278902800,35.08,35.08,35.08,35.08
-276051600,35.08,35.08,35.08,35.08
-273636000,35.06,35.06,35.06,35.06
-270957600,35.07,35.07,35.07,35.07
-268192800,35.11,35.11,35.11,35.11
-265687200,35.16,35.16,35.16,35.16
-263008800,35.19,35.19,35.19,35.19
-260330400,35.19,35.19,35.19,35.19
-257734800,35.19,35.19,35.19,35.19
-255142800,35.15,35.15,35.15,35.15
-252464400,35.16,35.16,35.16,35.16
-249786000,35.13,35.13,35.13,35.13
-247366800,35.09,35.09,35.09,35.09
-244602000,35.08,35.08,35.08,35.08
-242100000,35.08,35.08,35.08,35.08
-239421600,35.1,35.1,35.1,35.1
-236743200,35.12,35.12,35.12,35.12
-234151200,35.12,35.12,35.12,35.12
-231300000,35.13,35.13,35.13,35.13
-228880800,35.14,35.14,35.14,35.14
-226198800,35.09,35.09,35.09,35.09
-223434000,35.08,35.08,35.08,35.08
-220928400,35.06,35.06,35.06,35.06
-218250000,35.08,35.08,35.08,35.08
-215830800,35.1,35.1,35.1,35.1
-213152400,35.1,35.1,35.1,35.1
-210564000,35.08,35.08,35.08,35.08
-207712800,35.08,35.08,35.08,35.08
-205293600,35.09,35.09,35.09,35.09
-202615200,35.1,35.1,35.1,35.1
-199850400,35.08,35.08,35.08,35.08
-197344800,35.08,35.08,35.08,35.08
-194662800,35.08,35.08,35.08,35.08
-191984400,35.08,35.08,35.08,35.08
-189392400,35.08,35.08,35.08,35.08
-186541200,35.08,35.08,35.08,35.08
-184122000,35.08,35.08,35.08,35.08
-181530000,35.08,35.08,35.08,35.08
-178941600,35.08,35.08,35.08,35.08
-176263200,35.08,35.08,35.08,35.08
-173671200,35.08,35.08,35.08,35.08
-170820000,35.08,35.08,35.08,35.08
-168314400,35.09,35.09,35.09,35.09
-165722400,35.11,35.11,35.11,35.11
-162954000,35.1,35.1,35.1,35.1
-160448400,35.12,35.12,35.12,35.12
-157770000,35.13,35.13,35.13,35.13
-155091600,35.14,35.14,35.14,35.14
-152672400,35.16,35.16,35.16,35.16
-149994000,35.14,35.14,35.14,35.14
-147232800,35.1,35.1,35.1,35.1
-144727200,35.1,35.1,35.1,35.1
-142135200,35.12,35.12,35.12,35.12
-139370400,35.15,35.15,35.15,35.15
-136778400,35.14,35.14,35.14,35.14
-134186400,35.11,35.11,35.11,35.11
-131504400,35.11,35.11,35.11,35.11
-128912400,35.13,35.13,35.13,35.13
-126061200,35.15,35.15,35.15,35.15
-123555600,35.17,35.17,35.17,35.17
-121136400,35.15,35.15,35.15,35.15
-118458000,35.13,35.13,35.13,35.13
-115783200,35.12,35.12,35.12,35.12
-113191200,35.15,35.15,35.15,35.15
-110599200,35.18,35.18,35.18,35.18
-107920800,35.18,35.18,35.18,35.18
-105242400,35.19,35.19,35.19,35.19
-102477600,35.16,35.16,35.16,35.16
-99968400,35.16,35.16,35.16,35.16
-97376400,35.18,35.18,35.18,35.18
-94611600,35.18,35.18,35.18,35.18
-92019600,35.17,35.17,35.17,35.17
-89600400,35.16,35.16,35.16,35.16
-86749200,35.17,35.17,35.17,35.17
-84333600,35.18,35.18,35.18,35.18
-81655200,35.19,35.19,35.19,35.19
-78890400,35.19,35.19,35.19,35.19
-76384800,35.19,35.19,35.19,35.19
-73706400,35.19,35.19,35.19,35.19
-71028000,35.19,35.19,35.19,35.19
-68432400,35.2,35.2,35.2,35.2
-65840400,35.19,35.19,35.19,35.19
-63162000,35.18,35.18,35.18,35.18
-60483600,35.2,35.2,35.2,35.2
-57978000,35.2,35.2,35.2,35.2
-55299600,37.878,37.878,37.878,37.878
-52711200,40.691,40.691,40.691,40.691
-49860000,41.111,41.111,41.111,41.111
-47440800,39.53,39.53,39.53,39.53
-44762400,39.17,39.17,39.17,39.17
-41997600,40.203,40.203,40.203,40.203
-39492000,39.21,39.21,39.21,39.21
-36810000,39.795,39.795,39.795,39.795
-34131600,41.113,41.113,41.113,41.113
-31539600,42.291,42.291,42.291,42.291
-28688400,42.616,42.616,42.616,42.616
-26269200,43.171,43.171,43.171,43.171
-23763600,43.295,43.295,43.295,43.295
-21175200,43.461,43.461,43.461,43.461
-18410400,41.442,41.442,41.442,41.442
-15904800,41.755,41.755,41.755,41.755
-13226400,41.128,41.128,41.128,41.128
-10548000,40.865,40.865,40.865,40.865
-7956000,40.476,40.476,40.476,40.476
-5101200,37.452,37.452,37.452,37.452
-2682000,35.189,35.189,35.189,35.189
-3600,35.4,35.4,34.95,35.2
2761200,35.2,35.25,35.15,35.2
5180400,35.2,35.5,35.15,35.5
7772400,35.55,36.2,35.45,36.1
10360800,36.1,36.45,35.85,35.85
13039200,35.6,35.9,35.35,35.75
15631200,35.75,35.75,35.5,35.55
18482400,35.55,36.1,35.5,36.1
20988000,36.15,36.65,36.15,36.65
23580000,36.6,39.3,36.6,37.55
26348400,37.9,37.95,37.05,37.8
28854000,37.75,37.95,37.4,37.65
31532400,37.75,38.45,37.7,38.35
34210800,38.45,39.25,38.45,39.1
36630000,39,39.3,39,39.15
39308400,39.2,39.95,39.15,39.95
42069600,39.7,41.55,39.7,41.15
44575200,41.15,41.15,39.85,40.4
47167200,40.55,42.7,40.5,42.7
49932000,42.65,44.25,41,41
52524000,41.45,43.45,41.45,42.9
55116000,42.7,43,42.65,42.65
57798000,42.45,43.95,42.45,43.95
60390000,43.85,44.2,43.05,43.85
63241200,44.3,47.6,44.3,47.45
65746800,48.4,49.5,47.3,48.5
68252400,48.35,48.75,48.35,48.65
71103600,48.65,49.9,48.6,49.9
73519200,50.65,59.75,50.65,59.75
76197600,59.5,65.15,59.5,64.95
78962400,65.8,68.6,65.15,68.6
81468000,69.6,70.3,65.45,67.15
84146400,67.15,67.55,61.55,64.5
86824800,64.45,65.9,64.4,64.65
89420400,64.3,64.45,60.65,63.9
92012400,64.4,65.7,63.2,65.2
94690800,65.4,66.35,64.2,66.3
97369200,66.9,86.8,66.9,85.3
99788400,86,90.3,80.25,90.3
102553200,89.55,91.55,89.55,91
105055200,91,115.05,90.6,115.05
107733600,118.05,126.3,115.8,123.55
110412000,121.3,126.45,114.55,115.9
113004000,117.8,117.8,94.3,103.8
115855200,105.4,106.4,100.3,100.3
118274400,97.05,104.05,97.05,98.3
