time,open,high,low,close
-23760000,3.35,3.35,3.35,3.35
-21168000,3.35,3.35,3.35,3.35
-15897600,3.35,3.35,3.35,3.35
-13219200,3.35,3.35,3.35,3.35
-10548000,3.35,3.35,3.35,3.35
-7948800,3.35,3.35,3.35,3.35
-2685600,3.35,3.35,3.35,3.35
0,3.35,3.35,3.35,3.35
7776000,3.35,3.35,3.35,3.35
10368000,3.35,3.35,3.35,3.35
13039200,3.35,3.35,3.35,3.35
15638400,3.31,3.31,3.31,3.31
20995200,3.31,3.31,3.31,3.31
23587200,3.31,3.31,3.31,3.31
28857600,3.56,3.56,3.56,3.56
31536000,3.56,3.56,3.56,3.56
34207200,3.56,3.56,3.56,3.56
36626400,3.56,3.56,3.56,3.56
39312000,3.56,3.56,3.56,3.56
44582400,3.56,3.56,3.56,3.56
47174400,3.56,3.56,3.56,3.56
52531200,3.56,3.56,3.56,3.56
55123200,3.56,3.56,3.56,3.56
57798000,3.56,3.56,3.56,3.56
60397200,3.56,3.56,3.56,3.56
65754000,3.56,3.56,3.56,3.56
68259600,3.56,3.56,3.56,3.56
73519200,3.56,3.56,3.56,3.56
76204800,3.56,3.56,3.56,3.56
81475200,3.56,3.56,3.56,3.56
84153600,3.56,3.56,3.56,3.56
89427600,3.56,3.56,3.56,3.56
92019600,3.56,3.56,3.56,3.56
94690800,3.56,3.56,3.56,3.56
97376400,3.56,3.56,3.56,3.56
99795600,3.56,3.56,3.56,3.56
105062400,3.56,3.56,3.56,3.56
107740800,3.56,3.56,3.56,3.56
113011200,4.31,4.31,4.31,4.31
118274400,4.31,4.31,4.31,4.31
120963600,4.31,4.31,4.31,4.31
126234000,10.11,10.11,10.11,10.11
128912400,10.11,10.11,10.11,10.11
131331600,10.11,10.11,10.11,10.11
133999200,10.11,10.11,10.11,10.11
136598400,10.11,10.11,10.11,10.11
141861600,10.11,10.11,10.11,10.11
144547200,10.11,10.11,10.11,10.11
149817600,11.16,11.16,11.16,11.16
152499600,11.16,11.16,11.16,11.16
157770000,11.16,11.16,11.16,11.16
165542400,11.16,11.16,11.16,11.16
168134400,11.16,11.16,11.16,11.16
173404800,11.16,11.16,11.16,11.16
176083200,11.16,11.16,11.16,11.16
178754400,11.16,11.16,11.16,11.16
181353600,11.16,11.16,11.16,11.16
186620400,11.16,11.16,11.16,11.16
189306000,11.16,11.16,11.16,11.16
194482800,12.1,12.1,12.1,12.1
197164800,12.17,12.17,12.17,12.17
202435200,12.17,12.17,12.17,12.17
205027200,12.17,12.17,12.17,12.17
210384000,13.9,13.9,13.9,13.9
212976000,13.9,13.9,13.9,13.9
215650800,13.9,13.9,13.9,13.9
218250000,13.9,13.9,13.9,13.9
223606800,13.9,13.9,13.9,13.9
226026000,13.9,13.9,13.9,13.9
228700800,13.9,13.9,13.9,13.9
233971200,13.9,13.9,13.9,13.9
236563200,13.9,13.9,13.9,13.9
239234400,14.85,14.85,14.85,14.85
241920000,14.85,14.85,14.85,14.85
247194000,14.85,14.85,14.85,14.85
249786000,14.85,14.85,14.85,14.85
255142800,14.85,14.85,14.85,14.85
257562000,14.85,14.85,14.85,14.85
262821600,14.85,14.85,14.85,14.85
265507200,14.85,14.85,14.85,14.85
270777600,14.85,14.85,14.85,14.85
273456000,14.85,14.85,14.85,14.85
278730000,14.85,14.85,14.85,14.85
281322000,14.85,14.85,14.85,14.85
283993200,14.85,14.85,14.85,14.85
286678800,15.85,15.85,15.85,15.85
289098000,15.85,15.85,15.85,15.85
294364800,18.1,18.1,18.1,18.1
297043200,19.1,19.1,19.1,19.1
302313600,26.5,26.5,26.5,26.5
307576800,29,29,29,29
310266000,31,31,31,31
315536400,32.5,32.5,32.5,32.5
318214800,37,37,37,37
323395200,39.5,39.5,39.5,39.5
325987200,39.5,39.5,39.5,39.5
331257600,39.5,39.5,39.5,39.5
333936000,38,38,38,38
336607200,36,36,36,36
339206400,36,36,36,36
344473200,37,37,37,37
347158800,38,38,38,38
354931200,38,38,38,38
357523200,38,38,38,38
360194400,36,36,36,36
362793600,36,36,36,36
368150400,36,36,36,36
370742400,35,35,35,35
376016400,35,35,35,35
378694800,33.85,33.85,33.85,33.85
381366000,31.56,31.56,31.56,31.56
383785200,28.48,28.48,28.48,28.48
386467200,33.45,33.45,33.45,33.45
391737600,35.07,35.07,35.07,35.07
394329600,34.16,34.16,34.16,34.16
399686400,35.63,35.63,35.63,35.63
402278400,35.68,35.68,35.68,35.68
404953200,34.15,34.15,34.15,34.15
407552400,31.72,31.72,31.72,31.72
412909200,28.95,28.95,28.95,28.95
415328400,29.29,29.29,29.29,29.29
418003200,30.63,30.63,30.63,30.63
423273600,31.38,31.38,31.38,31.38
425865600,32,32,32,32
428536800,31.59,31.59,31.59,31.59
431222400,30.36,30.36,30.36,30.36
436496400,29.23,29.23,29.23,29.23
439088400,29.6,29.6,29.6,29.6
444445200,30.55,30.55,30.55,30.55
446950800,30.85,30.85,30.85,30.85
452217600,30.83,30.83,30.83,30.83
454896000,29.75,29.75,29.75,29.75
460166400,29.23,29.23,29.23,29.23
465429600,28.46,28.46,28.46,28.46
468118800,27.31,27.31,27.31,27.31
473389200,26.41,26.41,26.41,26.41
476067600,26.73,26.73,26.73,26.73
478486800,28.29,28.29,28.29,28.29
481154400,27.63,27.63,27.63,27.63
483753600,27.84,27.84,27.84,27.84
489016800,27.12,27.12,27.12,27.12
491702400,28.08,28.08,28.08,28.08
496972800,30.38,30.38,30.38,30.38
499654800,29.75,29.75,29.75,29.75
504925200,18.83,18.83,18.83,18.83
512697600,13.34,13.34,13.34,13.34
515289600,14.3,14.3,14.3,14.3
520560000,11.15,11.15,11.15,11.15
523238400,15.9,15.9,15.9,15.9
525909600,14.77,14.77,14.77,14.77
528508800,15.27,15.27,15.27,15.27
533775600,17.94,17.94,17.94,17.94
536461200,18.75,18.75,18.75,18.75
544233600,18.73,18.73,18.73,18.73
546825600,19.38,19.38,19.38,19.38
549496800,20.29,20.29,20.29,20.29
552096000,21.37,21.37,21.37,21.37
557452800,19.59,19.59,19.59,19.59
560044800,19.96,19.96,19.96,19.96
565318800,16.7,16.7,16.7,16.7
567997200,16.94,16.94,16.94,16.94
570668400,16.01,16.01,16.01,16.01
573181200,17.08,17.08,17.08,17.08
575856000,17.99,17.99,17.99,17.99
581126400,15.16,15.16,15.16,15.16
583718400,16.31,16.31,16.31,16.31
586389600,15.18,15.18,15.18,15.18
589075200,13.37,13.37,13.37,13.37
594349200,15.32,15.32,15.32,15.32
596941200,17.24,17.24,17.24,17.24
602298000,18.15,18.15,18.15,18.15
604717200,16.5,19.73,16.5,19.58
607557600,18.9,20.41,17.8,18.62
609976800,18.7,18.8,16.68,17.64
612662400,17.65,18.1,16,17.51
615420000,17.58,18.2,16.4,16.67
617932800,16.72,17.3,16.28,17.24
620611200,17.17,18.2,17.11,18.16
623282400,18.33,19.2,18.04,18.63
625885200,18.82,19.15,18.07,18.49
628477200,18.54,20.3,18.5,20.28
631148400,20.2,22.28,18.65,19.57
633834000,19.35,19.9,19.1,19.48
636253200,19.48,19.68,18,18.38
639007200,18.49,18.65,15.94,17.12
641520000,17.2,18.16,16.1,16.24
644198400,16.31,16.85,15.33,16.14
646869600,16.83,19.85,15.53,19.84
649468800,19.86,31.1,19.79,26.75
652312800,27.6,39.15,27.6,39.1
654732000,38.2,40.95,26.05,34.41
657421200,34.7,35.18,27.95,29.2
660178800,29,30.7,25.25,28.27
662691600,28.1,29.5,17.9,20.06
665370000,20.1,20.6,16,18.68
667789200,18.5,19.78,17.4,18.17
670456800,17.85,19.93,17.6,19.42
673056000,19.35,20.37,19.09,19.21
675900000,19.25,19.35,18.03,18.72
678319200,18.75,20.22,18.61,19.74
681004800,19.76,22.2,19.18,20.7
683762400,20.7,21.18,19.78,21.05
686275200,20.98,22.67,20.79,22.1
688957200,22.15,22.66,19.58,20.13
691628400,20.25,20.27,17.3,17.61
694227600,18,18.68,16.68,18.15
697071600,18.13,19.04,17.13,17.55
699490800,17.5,18.18,17.18,18.14
702086400,18.2,19.7,18.15,19.66
704678400,19.58,20.92,19.12,20.79
707349600,20.8,21.61,20.35,20.41
709948800,20.6,20.84,19.8,20.47
712792800,20.37,20.42,19.53,19.93
715305600,20,20.77,19.98,20.34
717897600,20.36,20.99,19.2,19.45
720658800,19.5,19.7,18.73,18.84
723171600,18.85,18.93,17.65,18.29
725850000,18.2,18.69,16.87,18.47
728521200,18.45,19.2,17.62,18.92
730940400,18.93,19.68,18.25,18.9
733622400,18.93,19.24,18.68,19.15
736380000,19.25,19.3,18.1,18.6
738892800,18.61,18.77,17.33,17.51
741484800,17.51,17.51,15.9,16.75
744242400,16.7,17.55,16.25,17.08
746841600,17.05,17.57,15.47,17.43
749433600,17.25,17.44,15.8,15.8
752108400,15.9,16.41,13.97,14.52
754707600,14.44,14.62,13.27,13.4
757551600,13.72,14.54,13.42,14.22
760064400,14.19,15.13,12.9,13.35
762483600,13.43,14.15,12.95,13.25
765158400,14.2,15.87,14.05,15.69
767829600,15.85,16.79,15.45,16.45
770428800,16.44,17.75,15.73,17.52
773020800,17.55,18.68,17.01,18.59
775692000,18.9,19.41,15.6,16.36
778377600,16.4,17.2,15.65,17.15
781135200,17.1,17.33,15.75,16.68
783651600,16.7,17.42,16.34,17.11
786243600,17.12,17.16,15.6,16.5
789001200,16.48,17.08,16.05,16.8
791600400,16.84,17.35,16.58,16.87
794019600,16.92,17.6,16.4,17.5
796860000,17.42,19.17,17.28,19.06
799279200,19.25,19.38,17.31,17.7
801964800,17.69,18.24,16.2,16.38
804722400,16.4,16.4,15.41,16.01
807235200,16.15,16.51,15.71,16.25
809913600,16.28,16.94,15.83,16.12
812584800,16.16,16.42,15.58,16.33
815187600,16.37,17.19,16.21,17.04
817779600,17.07,18.53,17.06,18.33
820450800,18.55,19.31,15.93,16.52
823136400,16.6,18.45,16.43,17.76
825642000,17.9,20.3,17.2,19.41
828309600,19.4,22.1,18.08,19.02
830908800,18.85,19.68,16.78,17.8
833752800,17.76,19.24,17.48,18.91
836172000,18.93,20.16,18.67,18.9
838857600,19,21,18.79,20.78
841615200,21.48,23.63,21.45,23.21
844128000,22.9,24.84,22.62,22.67
846810000,22.65,23.7,22.11,22.77
849481200,22.85,24.65,22,23.81
852080400,24.5,24.91,22,22.52
854924400,22.45,22.77,18.8,18.85
857343600,18.95,20.84,18.68,19.38
859852800,19.06,19.27,17.54,18.52
862444800,18.42,20.6,17.87,19.4
865202400,19.31,19.62,17.45,18.51
867715200,18.54,19.09,17.85,18.94
870393600,18.76,19.64,18.1,18.51
873064800,18.5,20.13,18.15,19.9
875664000,19.82,21.75,19.3,20.02
878511600,20.45,20.45,18.36,18.94
880930800,18.44,18.48,16.67,16.71
883616400,16.75,16.8,14.7,15.96
886374000,15.95,15.95,13.73,14.17
888793200,14.3,15.82,11.9,14.26
891388800,14.2,14.95,13.57,14.46
893980800,14.56,15.26,13.65,14.37
896652000,14.34,14.76,12.55,13.38
899251200,13.42,13.7,12.25,13.09
902095200,13.06,13.06,11.55,12.56
904608000,12.3,14.9,12.19,14.68
907200000,14.68,14.9,12.22,13.22
909961200,13.32,13.44,10.08,10.46
912474000,10.44,11.63,9.55,10.53
915152400,10.93,12.33,10.42,11.35
917823600,11.41,11.45,9.9,10.88
920242800,10.93,15.28,10.63,15.24
922924800,14.7,16.68,14,16.57
925682400,16.7,17.09,14.91,15.2
928195200,14.95,17.52,14.53,17.51
930787200,17.55,19.95,17.42,19.37
933544800,19.28,21.42,19.2,21.33
936144000,21.2,24.3,20.74,23.58
938736000,23.72,23.85,20.2,21.69
941410800,21.85,25.9,21.74,23.64
944010000,24.25,25.8,23.2,24.06
946854000,23.15,27.11,22.5,25.97
949366800,26.1,28.12,25.73,28.09
951872400,28,31.95,24.25,24.77
954712800,25,25.22,21.3,23.89
957132000,24.1,29.52,24.05,28.31
959817600,28.4,31.27,27.58,30.57
962575200,30.65,31.25,26.65,26.93
965088000,26.8,32.12,26.73,31.72
967766400,31.65,34.6,29.25,29.84
970437600,30.2,32.95,29.42,30.76
973040400,31.1,33.95,30.32,31.88
975632400,31.88,32.32,22.9,23.87
978397200,24.45,27.48,24.12,26.6
980989200,25.6,29.15,25.05,25.57
983408400,25.7,27.25,24.33,24.74
986162400,24.85,28.48,24.1,27.89
988675200,27.62,29.68,27.01,29.34
991353600,29.27,30,24.91,26.08
994024800,26.3,26.9,23.98,24.69
996624000,25.09,26.79,24.5,26.41
999468000,26.5,29.82,20.7,23.26
1001887200,23.2,23.25,20.05,20.37
1004576400,20.35,21.65,16.65,19.14
1007334000,18.92,20.9,17.75,19.9
1009933200,19.46,22.4,18.23,19.18
1012525200,19.36,21.45,18.8,21.33
1014944400,21.35,25.95,21.2,25.92
1017612000,26.36,28.15,23.47,26.47
1020211200,26,26.9,23.93,24.05
1023055200,24.1,25.85,23.6,25.58
1025474400,25.5,26.52,24.65,25.44
1028160000,25.35,27.92,24.65,27.47
1030917600,27.4,29.88,26.45,28.75
1033430400,28.85,29.39,25.05,25.72
1036112400,25.77,26.05,22.65,25.16
1038783600,25.35,31.02,25.12,28.66
1041469200,29.3,31.44,27.85,31.1
1044226800,30.89,33.94,30.1,32.79
1046646000,32.45,34.55,24,27.18
1049155200,27.56,27.56,23.05,23.68
1051747200,24,26.72,23.34,26.32
1054504800,26.7,28.35,25.8,28.33
1057017600,28.2,29.6,27.21,28.37
1059696000,28.45,30.59,28.02,29.49
1062367200,29.45,29.55,25.05,27.61
1064966400,27.58,31.5,26.75,27.7
1067814000,28.02,30.52,26.97,28.45
1070233200,28.26,31.15,27.76,30.17
1073005200,29.86,31.8,28.81,29.18
1075676400,28.75,32.35,28.45,32.23
1078095600,32.33,33.6,31.15,31.51
1080777600,32.23,35,29.95,34.48
1083535200,35.15,38.32,34.95,36.58
1086048000,36.6,39.12,33.08,34.5
1088640000,34.25,40.05,34.23,40.03
1091397600,39.7,45.15,39.2,39.65
1093996800,39.9,46.8,39.7,46.38
1096588800,46.2,51.95,45.8,48.98
1099263600,49.2,49.6,41.3,45.37
1101862800,45.35,45.43,37,40.46
1104706800,39.4,47.35,38.81,45.92
1107219600,45.48,50.34,42.46,50.06
1109638800,50.08,56.15,49.05,54.29
1112313600,54.52,57.65,50.35,51.09
1114984800,51.78,52.43,47.47,50.73
1117584000,50.85,59.59,50.85,55.58
1120176000,55.7,60.7,55.25,59.37
1122847200,59.85,68.89,59.37,67.02
1125532800,66.7,67.88,61,63.48
1128290400,63.63,63.96,57.05,58.1
1130806800,58.07,60.65,53.75,55.05
1133398800,55,60.42,54.63,58.98
1136250000,59.35,67.32,59.08,65.99
1138755600,65.75,67.27,57.9,61.76
1141174800,61.88,67.05,59.26,65.91
1144015200,66.69,74.79,65.73,72.02
1146434400,71.98,74.97,67.63,70.41
1149120000,70.25,73.69,67.42,73.51
1151877600,73.26,78.66,72.11,75.15
1154390400,75.15,78.64,68.82,70.25
1157068800,70.42,70.66,59.32,62.48
1159740000,62.7,62.82,57.39,59.03
1162342800,58.85,64.77,57.75,64.26
1164934800,63.8,64.92,60.04,60.86
1167699600,60.88,61.64,50.75,57.4
1170291600,57.2,62.18,56.2,61.89
1172710800,61.75,69.14,59.79,68.1
1175464800,67.85,69.72,64.76,67.65
1177977600,67.53,71.8,63.8,68.04
1180656000,68.15,72.25,67.61,71.41
1183327200,71.22,77.98,70.92,77.05
1185926400,76.99,77.16,68.14,72.69
1188770400,72.72,81.05,72.69,79.17
1191189600,79.25,91.18,75.64,90.63
1193875200,91.07,96.65,87.55,88.26
1196636400,88.78,95.87,86.56,93.85
1199235600,94.47,98.5,85,92.21
1201827600,91.66,101.27,86.83,100.1
1204498800,100.01,107.97,96.92,100.3
1207008000,100.5,117.56,98.99,111.36
1209600000,112.74,135.14,108.42,127.78
1212357600,127.22,143.91,121.32,139.83
1214870400,140.44,147.5,120.88,123.98
1217548800,123.42,127.94,110.31,114.05
1220220000,115.5,115.56,88.9,98.17
1222819200,99.45,100.31,59.02,65.32
1225666800,64.3,67.76,47.4,53.49
1228086000,53,53,36.2,45.59
1230858000,43.85,52.21,41.6,45.88
1233529200,46.06,48.42,39.35,46.35
1235948400,45.56,53.86,41.3,49.23
1238544000,48.37,54.31,47.26,50.8
1241136000,50.7,65.8,49.96,65.52
1243807200,65.7,73.5,64.91,69.3
1246406400,69.9,72.12,59.49,71.7
1249250400,71.67,76,68.85,69.65
1251763200,69.65,72.2,64.08,69.07
1254355200,68.92,80.26,65.9,75.2
1257116400,75.24,80.14,73.7,78.47
1259629200,78.42,79.91,71.02,77.93
1262559600,78.49,82.45,71.02,71.46
1264978800,73.23,78.91,67.92,77.44
1267398000,77.44,82.78,76.24,82.2
1270080000,81.98,87.93,81.98,87.41
1272837600,87.67,89.54,68.19,74.33
1275350400,74.75,79.83,70.52,74.66
1277942400,74.47,78.28,70.81,78.17
1280700000,78.23,82.83,71.78,74.43
1283299200,74.56,82.37,74.56,82.09
1285891200,82.09,86,80.79,83.07
1288562400,83.18,89.84,82.47,85.56
1291165200,85.59,95.18,85.49,94.29
1294009200,94.55,101.67,92.4,100.49
1296522000,100.49,119.46,97.54,111.85
1298941200,111.81,118.47,107.46,117.16
1301616000,117.82,126.88,116.81,126.05
1304287200,125.53,126.51,105.22,116.39
1306886400,116.89,119.97,102.34,111.74
1309478400,112.46,119.84,109.58,116.59
1312149600,117.93,119.91,98.87,114.39
1314835200,114.83,116.57,101.7,102.09
1317592800,101.72,113.8,99.15,109.14
1320105600,109.35,116.44,105.68,110.35
1322701200,110.36,111.59,102.42,107.06
1325552400,108.02,114.75,108.02,110.99
1328058000,110.98,125.52,110.98,122.85
1330563600,122.85,128.37,121.42,122.88
1333317600,123.35,125.95,116.73,119.39
1335830400,119.27,119.99,101.3,101.55
1338508800,101.6,102.42,88.52,97.58
1341180000,97.37,108.15,95.33,104.52
1343779200,104.36,116.7,104.1,114.81
1346623200,114.9,117.92,107.14,112.1
1349042400,112.2,115.99,106.86,108.39
1351728000,108.48,112.17,104.8,111.17
1354489200,111.17,112.3,106.48,111.25
1357088400,111.31,115.73,109.37,115.6
1359680400,115.59,119.14,110.91,110.93
1362099600,110.92,112.2,106.93,109.76
1364767200,110.09,111.75,96.78,101.61
1367366400,101.73,105.91,98.8,100.07
1370210400,99.89,106.63,99.69,101.98
1372629600,101.95,109.23,101.67,107.83
1375315200,107.71,117.31,105.88,114.01
1378072800,112.32,116.53,107.26,108.19
1380585600,108.14,111.99,106.3,108.92
1383264000,108.59,111.63,103.02,109.97
1385938800,110.11,112.97,107.83,110.59
1388624400,110.97,111.32,105.48,106.33
1391382000,106.09,110.79,105.43,109.11
1393801200,110.91,112.36,105.45,107.69
1396310400,107.65,110.6,103.99,108.16
1398902400,108.08,111,106.88,109.54
1401660000,109.54,115.67,107.81,112.39
1404172800,112.29,112.8,104.43,105.43
1406851200,105.67,106.82,101.11,103.05
1409522400,103.08,103.27,94.3,94.7
1412121600,94.84,96.18,82.96,85.86
1414969200,85.84,86.37,69.82,69.99
1417388400,68.71,72.99,55.85,57.54
1420160400,58.07,58.51,45.22,52.38
1422831600,52.37,62.97,51.44,62.17
1425250800,62.03,62.35,52.61,55.09
1427846400,55.1,66.89,54.03,66.72
1430438400,66.69,69.59,61.32,65.47
1433109600,65.52,66.33,60.97,63.13
1435708800,63.13,63.32,51.65,51.78
1438552800,51.69,54.28,42.25,53.02
1441065600,53.03,53.44,46.29,48.41
1443657600,48.42,54.02,46.44,49.43
1446418800,49.47,50.88,43.19,44.53
1448931600,44.54,45.16,36.02,37.57
1451862000,37.84,38.96,27.13,35.88
1454281200,35.81,36.96,29.95,36.65
1456794000,36.64,42.51,35.98,40.13
1459468800,40.15,48.25,37.3,47.35
1462140000,47.33,50.83,43.35,49.51
1464739200,49.57,52.83,46.72,49.72
1467331200,49.9,50.72,42.54,43.32
1470002400,43.24,51.19,41.54,46.94
1472688000,46.94,50.24,45.12,50
1475445600,49.97,53.71,48.48,48.5
1477958400,48.5,52.33,43.6,51.39
1480554000,51.4,57.5,51.37,56.73
1483405200,56.73,58.35,53.6,55.6
1485910800,55.61,57.41,54.48,56.5
1488330000,56.51,57.01,49.75,53.67
1491170400,53.49,56.62,50.49,51.83
1493589600,51.87,54.63,46.68,50.95
1496275200,50.95,51.42,44.39,48.97
1499032800,48.97,52.87,46.14,52.64
1501545600,52.61,53.61,50.03,52.72
1504224000,52.85,59.47,52.01,56.69
1506895200,56.67,61.15,55.09,61.14
1509494400,61.14,64.62,60.03,62.7
1512090000,62.69,66.94,61.16,66.6
1514854800,66.6,71.26,66.27,68.87
1517446800,68.86,69.99,61.79,64.63
1519866000,64.62,71.03,63.21,69.34
1522620000,69.33,75.59,66.72,74.61
1525132800,74.61,80.47,72.41,77.58
1527811200,77.58,79.53,72.49,79.21
1530482400,78.28,79.48,71.26,74.17
1533081600,74.17,78.2,70.33,77.66
1535925600,77.66,83.37,75.67,82.85
1538344800,82.82,86.71,74.57,74.57
1541030400,74.58,74.94,57.53,59.09
1543791600,59.1,63.67,50.289,54.141
1546390800,54.093,63.007,52.592,61.11
1548982800,61.12,67.7,60.48,66.38
1551402000,66.37,68.68,64.04,67.59
1554069600,67.63,75.58,67.63,71.62
1556668800,71.7,73.38,61.42,61.68
1559512800,61.64,66.84,59.46,64.4
1561932000,64.5,67.62,61.32,64.2
1564617600,64.08,64.51,55.9,59.06
1567375200,59.14,69.64,57.26,59.39
1569888000,59.38,62.32,56.17,58.72
1572566400,58.74,64.3,58.72,60.75
1575241200,60.73,68.38,60.32,66
1577926800,66.28,71.28,55.94,56.64
1580684400,56.1,59.98,48.96,50.1
1583103600,48.61,53.86,21.68,25.92
1585699200,25.96,36.36,16.01,26.69
1588291200,26.97,38.14,25.52,37.64
1590962400,37.6,43.92,37.03,41.6
1593561600,41.52,44.86,41.04,43.62
1596405600,43.56,46.5,42.9,45.56
1598918400,45.59,46.2,39.32,42.12
1601510400,42.14,43.54,36.66,37.86
1604271600,37.78,49.06,35.76,47.64
1606784400,47.65,52.46,46.84,51.7
1609714800,51.46,57.4,50.58,55
1612134000,55.02,67.68,54.63,64.4
1614553200,64.5,71.36,60.3,63.02
1617235200,63.12,68.94,61.28,66.64
1619992800,66.73,70.22,64.6,69.44
1622505600,69.34,76.56,69.31,74.64
1625097600,74.65,77.82,67.46,75.16
1627855200,75.22,75.34,64.76,71.68
1630454400,71.63,80.72,70.44,78.33
1633046400,78.5,86.68,77.58,83.62
1635721200,83.71,85.48,67.52,70.13
1638320400,70.15,80.16,65.79,77.89
1641164400,78.12,91.68,77.06,89.2
1643677200,89.19,105.74,87.75,98.01
1646096400,98.04,138.03,96.97,105.5
1648771200,105.19999695,114.79,97.65,106.49
1651442400,106.17,124.08,101.38,116.21
1654041600,116,125.14,107.06,109.16
1656633600,109.36,114.69,94.55,103.63
1659304800,103.75,105.42,91.56,94.92
1661990400,95.14,96.95,83.71,85.29
1664748000,86.31,98.66,86.31,92.75
1667260800,92.59,99.52,80.86,86.66
1669856400,86.66,89.33,75.16,85.95
1672614000,85.84,89.05,77.65,85.44
1675213200,85.44,86.91,79.15,83.09
1677632400,83.08,86.7,70.17,79.73
1680472800,83.7,87.45,77.4,80.25
1682892000,80.07,80.2,71.4,72.09
1685577600,72.1,78.68,71.63,75.1
1688335200,75.05,85.53,74.6,85.21
1690848000,85.15,88.05,81.65,86.78
1693526400,86.73,95.91,86.73,92.07
1696197600,92.1,93.75,83.49,85.49
1698796800,85.41,87.75,76.65,80.39
1701392400,80.39,81.5,72.33,77.04
1704157200,77.63,84.04,74.82,80.47
1706749200,80.47,83.92,76.66,81.94
1709254800,81.93,87.66,81.11,86.92
1711922400,86.99,92.14,85.48,85.89
1714521600,85.81,85.85,80.68,81.28
1717365600,80.64,86.2,76.79,84.86
1719784800,84.92,87.92,78,81.51
1722470400,81.45,82.35,75.1,76.99
1725228000,76.7,77.59,68.71,71.95
1727740800,71.88,81.12,69.95,74.001
1730419200,73.997,76.081,70.74,72.03
1733094000,72.04,74.85,70.89,74.8
1735779600,75.11,82.58,74.76,76.4
1738537200,77,77.25,71.96,73.03
1740956400,73.09,75,68.37,74.67
1743465600,74.69,75.43,58.44,61.04
1746057600,61.17,66.76,58.74,62.61
1748815200,63.78,80.34,63.7,66.446
1751328000,66.41,72.83,66.163,71.77
1754006400,71.83,72,65.01,67.47
1756677600,67.42,69.87,65.07,66.14
1759276800,66.18,66.58,60.14,61.33
