time,open,high,low,close
-539083800,25.68,26.59,25.610001,26.57
-536405400,26.540001,26.66,25.860001,26.379999
-533640600,26.51,26.540001,25.48,25.9
-531221400,25.93,26.33,25.290001,25.290001
-528629400,25.25,25.25,24.190001,24.620001
-526041000,24.73,25.059999,24.459999,24.540001
-523362600,24.15,24.219999,23.540001,24.139999
-520770600,24.24,24.75,24.07,24.75
-517919400,24.84,24.84,23.32,23.32
-515413800,23.42,23.65,22.709999,23.35
-512818200,23.49,24.58,23.389999,24.540001
-510053400,24.66,24.76,24.25,24.76
-507547800,24.780001,24.99,24.549999,24.809999
-504869400,24.950001,26.09,24.799999,26.08
-502191000,25.99,26.299999,25.809999,26.15
-499771800,26.25,26.940001,26.25,26.940001
-497093400,27.17,28.26,27.01,28.26
-494332200,28.209999,29.190001,28.209999,29.190001
-491826600,29.190001,29.43,28.15,29.209999
-489234600,29.209999,30.879999,29.209999,30.879999
-486469800,30.99,31.209999,29.83,29.83
-483877800,30.040001,32.689999,30.040001,32.310001
-481282200,32.290001,32.759998,31.68,31.68
-478603800,31.790001,34.549999,31.790001,34.240002
-476011800,33.990002,35.98,33.990002,35.98
-473160600,36.75,36.75,34.580002,36.630001
-470655000,36.720001,37.150002,36.439999,36.759998
-468235800,36.830002,37.52,34.959999,36.580002
-465557400,36.950001,38.32,36.830002,37.959999
-462882600,38.040001,38.040001,36.970001,37.91
-460290600,37.959999,41.029999,37.959999,41.029999
-457698600,41.189999,43.759998,41.189999,43.52
-455020200,42.93,43.18,41.740002,43.18
-452341800,43.369999,45.630001,42.610001,43.669998
-449577000,42.490002,42.990002,40.799999,42.34
-447067800,42.279999,46.41,42.279999,45.509998
-444475800,45.349998,45.889999,44.950001,45.48
-441711000,45.16,45.16,43.110001,43.82
-439119000,44.029999,45.43,43.419998,45.34
-436613400,45.540001,48.869999,45.540001,48.48
-433848600,48.700001,48.849998,47.09,48.380001
-431346600,48.16,48.509998,44.099998,45.200001
-428668200,45.580002,47.130001,45.139999,46.970001
-425989800,46.93,49.48,46.93,49.389999
-423397800,49.619999,49.639999,46.939999,47.509998
-420546600,47.889999,48.099998,45.349998,45.349998
-418127400,44.700001,47,44.700001,45.580002
-415445400,46.52,47.599998,44.380001,45.080002
-412680600,45.98,47.040001,45.84,46.669998
-410175000,46.200001,46.66,44.400002,44.720001
-407496600,44.619999,44.619999,42.389999,43.259998
-405077400,43.740002,44.23,43.740002,44.110001
-402399000,44.139999,45.740002,44.139999,45.740002
-399810600,46.02,47.43,46.02,47.43
-396959400,47.369999,48.240002,46.779999,47.369999
-394540200,47.43,49.130001,47.43,47.91
-391861800,47.790001,47.790001,43.889999,45.220001
-389097000,45.439999,45.439999,42.419998,42.419998
-386591400,42.759998,43.139999,38.98,41.060001
-383909400,40.439999,41.720001,39.439999,41.720001
-381231000,41.360001,41.540001,39.380001,39.990002
-378639000,40.330002,41.880001,40.330002,41.700001
-375787800,42.040001,42.459999,40.610001,40.84
-373368600,41.130001,42.580002,41.130001,42.099998
-370863000,41.93,43.439999,41.330002,43.439999
-368274600,43.540001,44.09,43.119999,44.09
-365509800,44.310001,45.34,44.310001,45.240002
-363004200,45.279999,47.189999,45.110001,47.189999
-360325800,47.490002,48.16,47.220001,47.75
-357647400,48,50.060001,47.970001,50.060001
-355055400,49.98,51.619999,49.98,51.330002
-352200600,51.560001,53.240002,51.02,52.48
-349781400,52.689999,55.209999,52.459999,55.209999
-347103000,55.439999,56.040001,54.889999,55.450001
-344338200,55.209999,55.52,53.580002,55.41
-341919000,55.73,56.669998,55.439999,55.439999
-339327000,55.689999,58.169998,55.689999,57.59
-336738600,57.650002,58.68,56.880001,58.68
-334060200,58.630001,58.630001,56.360001,58.470001
-331468200,58.970001,60.619999,58.91,60.509998
-328617000,60.709999,60.709999,58.27,59.599998
-326111400,58.869999,58.919998,55.139999,56.880001
-323519400,56.939999,57.52,56,57.52
-320751000,57.41,58.279999,56.220001,58.279999
-318245400,58.700001,59.889999,58.599998,59.889999
-315567000,59.91,60.389999,55.610001,55.610001
-312888600,55.959999,56.82,54.73,56.119999
-310383000,56.009998,56.009998,53.470001,55.34
-307704600,55.43,56.59,54.369999,54.369999
-305029800,54.130001,55.830002,54.130001,55.830002
-302437800,55.889999,58,55.889999,56.919998
-299845800,57.060001,57.380001,54.169998,55.509998
-297167400,55.529999,58.07,54.720001,56.959999
-294489000,57.09,57.09,52.48,53.52
-291724200,53.360001,54.860001,52.200001,53.389999
-289215000,53.939999,56.43,53.939999,55.540001
-286623000,55.299999,58.110001,55.299999,58.110001
-283858200,57.57,61.970001,57.57,61.779999
-281266200,61.900002,63.439999,61.139999,63.439999
-278847000,63.43,65.059998,63.380001,65.059998
-275995800,65.599998,68.68,64.400002,65.309998
-273580200,65.169998,67.389999,65.169998,66.559998
-270901800,66.559998,67.080002,64.470001,64.639999
-268137000,65.209999,66.760002,64.410004,66.760002
-265631400,67.370003,68.440002,66.940002,68.07
-262953000,68.190002,68.459999,65.769997,66.730003
-260274600,66.769997,68.620003,66.730003,68.620003
-257679000,68.730003,71.849998,68.730003,71.32
-255087000,71.779999,72.639999,70.860001,71.550003
-252408600,71.550003,71.959999,67.550003,68.839996
-249730200,68.839996,71.129997,68.559998,69.959999
-247311000,69.959999,71.440002,69.160004,69.550003
-244546200,69.550003,69.82,64.949997,65.239998
-242044200,65.239998,66.93,53.130001,59.630001
-239365800,59.630001,59.959999,51.349998,54.75
-236687400,54.75,58.669998,54.470001,58.23
-234095400,58.23,60.330002,56.759998,59.119999
-231244200,59.119999,59.540001,55.529999,56.27
-228825000,56.27,57.830002,52.549999,56.52
-226143000,56.52,62.779999,55.900002,62.259998
-223378200,62.259998,63.5,61.279999,63.099998
-220872600,63.099998,66.589996,62.32,66.199997
-218194200,66.309998,66.959999,64.080002,64.290001
-215775000,64.290001,67.010002,63.799999,66.57
-213096600,66.57,70.18,66.230003,69.800003
-210508200,69.800003,71.139999,69.029999,70.800003
-207657000,70.800003,71.239998,68.779999,69.370003
-205237800,69.370003,70.480003,67.540001,69.129997
-202559400,69.129997,72.709999,68.639999,72.5
-199794600,72.5,73.870003,71.279999,71.699997
-197289000,71.699997,75.18,71.57,74.010002
-194607000,74.010002,74.440002,69.480003,73.230003
-191928600,73.230003,75.360001,73.019997,75.019997
-189336600,75.019997,77.779999,74.82,77.040001
-186485400,77.040001,78.309998,76.360001,77.800003
-184066200,77.800003,79.889999,77.5,78.980003
-181474200,78.980003,81.199997,78.669998,79.459999
-178885800,79.459999,81.809998,79.459999,80.370003
-176207400,80.370003,82.099998,78.150002,81.690002
-173615400,81.690002,84.330002,81.459999,83.18
-170764200,83.18,83.489998,80.800003,81.830002
-168258600,81.830002,84.800003,81.57,84.18
-165666600,84.18,85.699997,83.650002,84.860001
-162898200,84.860001,86.800003,84.099998,84.419998
-160392600,84.419998,85.18,82.650002,84.75
-157714200,84.75,88.190002,83.769997,87.559998
-155035800,87.559998,88.059998,85.25,87.43
-152616600,87.43,87.93,85.650002,86.160004
-149938200,86.160004,89.639999,85.870003,89.110001
-147177000,89.110001,90.68,87.239998,88.419998
-144671400,88.419998,88.800003,80.730003,84.120003
-142079400,84.120003,86.470001,83.300003,85.25
-139314600,85.25,87.790001,84.800003,87.169998
-136722600,87.169998,91.129997,86.690002,89.959999
-134130600,89.959999,93.190002,89.300003,92.419998
-131448600,92.419998,93.300003,90.809998,91.610001
-128856600,91.610001,93.07,89.199997,92.43
-126005400,92.43,94.639999,91.629997,92.879997
-123499800,92.879997,94.720001,90.43,91.220001
-121080600,91.220001,91.650002,86.690002,89.230003
-118402200,89.230003,93.019997,88.959999,91.059998
-115727400,91.059998,91.75,83.18,86.129997
-113135400,86.129997,87.739998,83.75,84.739998
-110543400,84.739998,88.190002,83.050003,83.599998
-107865000,83.5,84.699997,73.910004,77.099998
-105186600,77.099998,80.809998,75.029999,76.559998
-102421800,76.559998,80.910004,72.279999,80.199997
-99912600,80.199997,83.010002,78.889999,80.449997
-97320600,80.449997,83.879997,79.489998,80.330002
-94555800,80.330002,88.169998,79.43,86.610001
-91963800,86.610001,89,85.610001,86.779999
-89544600,86.779999,91.720001,86.669998,90.199997
-86693400,90.199997,94.769997,87.860001,94.010002
-84277800,94.010002,95.25,88.709999,89.080002
-81599400,89.080002,93.279999,87.190002,90.639999
-78834600,90.639999,95.510002,90.120003,94.75
-76329000,94.75,96.669998,92.010002,93.639999
-73650600,93.639999,98.309998,93,96.709999
-70972200,96.709999,98.25,93.290001,93.300003
-68376600,93.300003,95.510002,90.089996,94
-65784600,94,96.900002,93.410004,96.470001
-63106200,96.470001,97.839996,91.269997,92.239998
-60427800,92.239998,93.440002,86.730003,89.360001
-57922200,89.360001,91.089996,86.989998,90.199997
-55243800,91.110001,98.610001,91.110001,97.459999
-52655400,97.459999,100.190002,95.800003,98.68
-49804200,98.720001,102.839996,98.720001,99.580002
-47385000,99.580002,103.669998,96.839996,97.739998
-44706600,97.739998,99.669998,95.790001,98.860001
-41941800,98.860001,103.629997,98.309998,102.669998
-39436200,102.669998,105.779999,101.800003,103.410004
-36754200,103.410004,109.089996,101.849998,108.370003
-34075800,108.370003,109.370003,102.980003,103.860001
-31483800,103.860001,104.870003,96.629997,103.010002
-28632600,103.010002,104.610001,97.360001,98.129997
-26213400,98.129997,102.349998,97.059998,101.510002
-23707800,101.510002,104.559998,99.080002,103.690002
-21119400,103.690002,106.739998,102.290001,103.459999
-18354600,103.459999,103.75,95.209999,97.709999
-15849000,97.709999,100.330002,88.040001,91.830002
-13170600,91.919998,96.43,91.480003,95.510002
-10492200,95.510002,96.620003,91.769997,93.120003
-7900200,93.120003,98.830002,91.660004,97.120003
-5045400,97.120003,99.230003,92.239998,93.809998
-2626200,93.809998,94.470001,88.620003,92.059998
52200,92.059998,94.25,84.419998,85.019997
2817000,85.019997,90.330002,84.639999,89.5
5236200,89.5,91.07,86.190002,89.629997
7828200,89.629997,90.699997,79.309998,81.519997
10416600,81.519997,82.32,68.610001,76.550003
13095000,76.550003,79.959999,72.25,72.720001
15687000,72.720001,79.029999,70.690002,78.050003
18538200,78.050003,82.470001,74.129997,81.519997
21043800,81.519997,84.989998,79.949997,84.300003
23635800,84.300003,87.75,82.290001,83.25
26404200,83.25,87.599998,82.230003,87.199997
28909800,87.199997,92.989998,86.110001,92.150002
31588200,92.150002,96.489998,90.639999,95.879997
34266600,95.879997,99.589996,94.919998,96.75
36685800,96.75,102.029999,96.110001,100.309998
39364200,100.309998,105.599998,99.629997,103.949997
42125400,103.949997,104.419998,98.68,99.629997
44631000,99.629997,102.07,96.919998,98.699997
47223000,99.160004,101.519997,95.080002,95.580002
49987800,95.580002,101.510002,92.809998,99.029999
52579800,99.029999,102.25,96.970001,98.339996
55171800,98.339996,100.959999,92.959999,94.230003
57853800,94.230003,96.080002,89.339996,93.989998
60445800,93.989998,102.209999,93.949997,102.089996
63297000,102.089996,105,100.870003,103.940002
65802600,103.940002,107.160004,103.099998,106.57
68308200,106.57,109.75,105.860001,107.199997
71159400,107.199997,111.110001,106.18,107.669998
73575000,107.669998,111.480003,103.830002,109.529999
76253400,109.529999,110.510002,105.940002,107.139999
79018200,107.139999,110.269997,104.43,107.389999
81523800,107.389999,113.449997,107.059998,111.089996
84202200,111.089996,112.120003,107.349998,110.550003
86880600,110.550003,112.260002,106.269997,111.580002
89476200,111.580002,117.910004,111.32,116.669998
92068200,116.669998,119.790001,114.629997,118.050003
94746600,118.059998,121.739998,114.970001,116.029999
97425000,116.029999,118.980003,109.800003,111.68
99844200,111.68,115.610001,107.410004,111.519997
102609000,111.519997,113.650002,105.440002,106.970001
105111000,106.970001,112.25,101.360001,104.949997
107789400,104.949997,109.519997,101.449997,104.260002
110467800,104.099998,111.040001,100.440002,108.220001
113059800,108.169998,108.169998,99.739998,104.25
115911000,104.25,110.449997,102.129997,108.43
118330200,108.43,112.82,107.080002,108.290001
121012200,108.290001,109.199997,94.879997,95.959999
123777000,95.830002,99.089996,91.050003,97.550003
126282600,97.550003,100.940002,91.620003,96.57
128957400,96.57,97.43,89.529999,96.220001
131376600,96.220001,101.050003,93.440002,93.980003
134055000,93.980003,95.419998,88.620003,90.309998
136647000,90.309998,93.589996,85.870003,87.279999
139498200,87.279999,93.760002,85.129997,86
141917400,86,86.889999,78.959999,79.309998
144595800,79.309998,83.529999,69.370003,72.150002
147360600,72.150002,73.010002,62.52,63.540001
149866200,63.540001,75.900002,60.959999,73.900002
152548200,73.900002,77.410004,66.849998,69.970001
155226600,69.800003,69.800003,64.129997,68.559998
157818600,68.650002,78.690002,68.650002,76.980003
160669800,76.980003,83.559998,76,81.589996
163085400,81.589996,87.080002,80.080002,83.360001
165591000,83.360001,88.790001,79.660004,87.300003
168183000,87.300003,93.510002,86.940002,91.150002
170947800,91.32,95.849998,89.300003,95.190002
173453400,95.190002,96.580002,87.68,88.75
176131800,88.75,89.040001,82.209999,86.879997
178810200,86.879997,87.419998,81.57,83.870003
181402200,83.870003,91.75,82.57,89.040001
184257000,89.040001,92.330002,87.629997,91.239998
186676200,91.239998,91.900002,86.150002,90.190002
189354600,90.190002,101.989998,89.809998,100.860001
192119400,100.860001,103.07,98.5,99.709999
194538600,99.709999,104.389999,98.230003,102.769997
197217000,102.769997,104.629997,99.57,101.639999
199978200,101.639999,103.989998,98.260002,100.18
202483800,100.18,105.07,97.970001,104.279999
205075800,104.279999,106.779999,102.309998,103.440002
207840600,103.440002,105.410004,100.43,102.910004
210432600,102.910004,108.720001,102.599998,105.239998
213024600,105.239998,105.75,99.209999,102.900002
215706600,102.900002,103.779999,98.18,102.099998
218298600,102.099998,107.82,101.620003,107.459999
221149800,107.459999,107.970001,100.910004,102.029999
223655400,102.029999,103.32,98.82,99.82
226074600,99.82,102.699997,97.800003,98.419998
228753000,98.419998,102.07,96.529999,98.440002
231427800,98.440002,100.93,95.519997,96.120003
234019800,96.120003,101.650002,95.889999,100.480003
236611800,100.480003,102.57,97.709999,98.849998
239290200,98.849998,99.839996,95.040001,96.769997
241968600,96.769997,98.43,94.440002,96.529999
244733400,96.529999,97.269997,90.199997,92.339996
247242600,92.190002,97.110001,90.010002,94.830002
249834600,94.830002,95.669998,91.760002,95.099998
252599400,95.099998,95.150002,88.019997,89.25
255191400,89.25,91.32,86.580002,87.040001
257610600,87.040001,91.349998,86.449997,89.209999
260461800,89.199997,97.910004,88.07,96.830002
262877400,96.830002,100.32,94.57,97.239998
265555800,97.239998,101.839996,93.989998,95.529999
268320600,95.529999,101.18,93.589996,100.68
270826200,100.68,106.269997,99.949997,103.290001
273504600,103.290001,108.050003,100.660004,102.540001
276183000,102.540001,106.230003,91.650002,93.150002
278778600,94.129997,97.410004,91.769997,94.699997
281370600,95.010002,98.580002,92.639999,96.110001
284049000,96.110001,102.589996,95.220001,99.93
286727400,99.93,100.519997,95.379997,96.279999
289146600,96.279999,103.309998,95.980003,101.589996
291911400,101.559998,103.949997,100.139999,101.760002
294413400,101.760002,102.57,97.489998,99.080002
297091800,99.080002,103.669998,98.57,102.910004
299770200,102.910004,105.169998,100.349998,103.809998
302362200,103.809998,109.839996,103.139999,109.32
305213400,109.32,111.580002,105.379997,109.32
307632600,109.190002,112.160004,99.059998,101.82
310314600,101.82,107.889999,99.419998,106.160004
313079400,106.160004,110.330002,105.07,107.940002
315585000,106.5,115.85,103.26,115.12
318263400,114.59,120.22,111.33,113.66
320941800,112.95,114.34,94.23,102.09
323447400,102.1,106.79,98.95,106.29
326035800,105.68,113.69,103.5,111.24
328800600,110.99,118.02,110.06,114.24
331306200,114.64,123.93,113.54,121.67
333984600,121.22,127.78,119.42,122.38
336663000,123.29,132.17,121.79,125.48
339255000,126.55,135.88,124.66,127.47
342109800,128.7,141.96,127.23,140.52
344529000,138.2,140.66,125.32,135.76
347207400,136.01,140.32,128.57,129.55
349972200,127.4,132.02,124.66,131.27
352391400,131.7,138.38,128.56,136
354983400,136.39,137.72,131.58,132.87
357571800,132.77,134.92,128.78,132.59
360250200,132.84,135.67,128.77,131.21
362842200,130.16,131.78,125.96,130.92
365693400,130.53,135.49,122.29,122.79
368199000,122.84,124.58,110.19,116.18
370791000,116.58,123.28,115,121.89
373559400,123.89,126.97,119.13,126.35
376065000,126.08,127.32,121.04,122.55
378743400,122.64,123.72,113.63,120.4
381421800,118.24,119.81,110.71,113.11
383841000,113.16,114.8,104.46,111.96
386519400,113.16,120.6,111.48,116.44
389280600,115.96,119.92,110.75,111
391786200,111.97,112.19,107.17,109.61
394378200,109.52,113,105.57,107.09
397143000,107.71,120.26,102.2,119.51
399735000,119.52,126.43,117.84,120.42
402327000,120.4,140.4,120.15,133.72
405009000,133.72,144.36,131.4,138.53
407601000,138.56,143.68,134.79,140.64
410452200,140.65,148.36,138.08,145.3
412957800,145.29,152.65,141.9,148.05
415377000,148.07,155.02,148.07,152.96
418055400,153.85,164.43,150.17,164.43
420730200,164.41,166.99,160.29,162.39
423322200,162.38,171.6,160.8,168.11
425914200,168.12,171.4,161.5,162.56
428592600,162.34,165.8,158.5,164.4
431271000,164.4,170.41,163.95,166.07
434035800,166.07,172.65,162.86,163.55
436545000,163.55,168.6,161.63,166.39
439137000,166.4,168.05,161.58,164.93
441901800,168.3,170.95,162.03,163.42
444493800,163.43,164,152.13,157.06
446999400,157.07,160.46,153.77,159.18
449764200,159.19,161.45,154.12,160.04
452266200,160.07,162.11,148.68,150.55
454944600,150.55,155.64,148.53,153.18
457623000,153.21,156.3,147.26,150.66
460215000,150.66,168.79,150.66,166.68
463066200,166.9,170.1,163.06,166.1
465485400,166.07,169.62,160.02,166.09
468167400,166.1,170.41,162.99,163.58
470932200,163.57,171.8,161.54,167.24
473437800,167.2,180.27,163.36,179.63
476116200,179.6,183.95,177.75,181.18
478535400,181.18,183.89,176.53,180.66
481213800,180.66,184.85,177.86,179.83
483802200,179.86,190.55,178.35,189.57
486653400,189.56,191.85,185.03,191.85
489072600,191.82,196.07,189.3,190.92
491751000,190.91,192.17,186.12,188.63
494515800,187.82,189.1,179.45,182.08
497021400,182.06,190.95,181.16,189.82
499703400,189.81,204.5,189.37,202.17
502381800,202.17,213.75,200.1,211.28
504973800,212.3,214.57,202.6,211.78
507825000,211.72,227.92,210.82,226.92
510244200,226.92,243.8,222.18,238.9
512749800,238.88,245.47,226.3,235.52
515338200,235.51,250.4,232.26,247.35
518103000,247.34,251.81,238.23,250.84
520608600,250.67,255.2,233.07,236.12
523287000,236.12,254.24,231.92,252.93
525965400,252.93,254.13,228.08,231.32
528557400,231.32,244.51,231.32,243.98
531412200,243.97,249.22,235.51,249.22
533831400,249.22,254.87,241.28,242.16
536509800,242.17,280.96,242.17,274.08
539274600,274.08,287.55,273.16,284.2
541693800,284.17,302.72,282.3,291.7
544285800,291.7,303.64,275.68,288.35
546874200,288.35,298.69,277.02,290.1
549552600,290.1,310.25,286.93,304
552144600,304,318.85,302.54,318.66
554995800,320.25,337.89,314.51,329.79
557501400,329.81,332.18,308.56,321.83
560093400,321.87,328.93,216.47,251.79
562861800,251.79,257.21,225.76,230.31
565367400,233.96,253.35,221.24,247.09
568045800,247.1,261.77,240.17,257.07
570724200,257.05,267.82,247.82,267.82
573229800,267.83,272.64,256.07,258.89
575908200,258.88,272.03,254.71,261.33
578583000,261.33,263.7,248.85,262.14
581175000,262.16,276.88,262.1,273.5
583767000,273.51,276.36,262.48,272.01
586445400,272.02,274.2,256.53,261.52
589123800,261.52,274.87,256.98,271.91
591888600,271.91,283.95,268.84,278.97
594397800,278.97,280.37,262.85,273.69
596989800,273.68,280.45,270.47,277.72
599754600,277.72,297.51,273.81,297.48
602346600,297.48,300.57,286.26,288.86
604765800,288.86,299.99,286.46,294.87
607613400,294.87,310.45,294.35,309.64
610032600,309.64,323.06,304.06,320.52
612711000,320.5,329.19,314.38,317.98
615475800,317.98,346.08,317.26,346.08
617981400,346.13,352.73,339,351.45
620659800,351.45,354.13,341.37,349.15
623338200,349.15,360.44,327.12,340.36
625933800,340.37,346.5,330.91,345.99
628525800,345.99,354.1,339.63,353.4
631204200,353.39,360.59,319.83,329.08
633882600,329.07,336.09,322.1,331.89
636301800,331.86,344.49,331.08,339.94
639063000,339.93,347.3,327.76,330.8
641568600,330.8,362.26,330.8,361.23
644247000,361.26,368.78,351.23,358.02
646925400,358.02,369.78,350.09,356.15
649517400,356.15,357.35,306.18,322.56
652368600,322.56,326.53,295.98,306.05
654787800,306.1,319.69,294.51,304
657469800,304,323.02,301.61,322.22
660234600,322.23,333.98,321.97,330.22
662740200,330.2,343.93,309.35,343.93
665418600,343.91,370.96,340.37,367.07
667837800,367.07,379.66,363.73,375.22
670516200,375.22,391.26,370.27,375.35
673104600,375.35,389.85,365.83,389.83
675955800,389.75,389.75,367.98,371.16
678375000,371.18,387.81,370.92,387.81
681053400,387.81,396.82,374.09,395.43
683818200,395.43,397.62,382.77,387.86
686323800,387.86,393.81,376.11,392.46
689005800,392.46,398.22,371.63,375.22
691684200,375.11,418.32,371.36,417.09
694276200,417.03,421.18,408.64,408.79
697127400,408.79,418.08,406.34,412.7
699546600,412.68,413.78,401.94,403.69
702138600,403.67,416.28,392.41,414.95
704727000,414.95,418.75,409.85,415.35
707405400,415.35,417.3,399.92,408.14
709997400,408.2,424.8,407.2,424.22
712848600,424.19,425.14,408.3,414.03
715354200,414.03,425.27,412.71,417.8
717946200,417.8,421.16,396.8,418.68
720714600,418.66,431.93,415.58,431.35
723220200,431.35,442.65,428.61,435.71
725898600,435.7,442.66,426.88,438.78
728577000,438.79,450.04,428.25,443.38
730996200,443.4,456.76,441.07,451.67
733674600,451.67,452.63,432.3,440.19
736435800,440.19,454.55,436.86,450.21
738941400,450.19,455.63,442.5,450.53
741533400,450.54,451.15,441.4,448.13
744298200,448.14,463.56,446.94,463.56
746890200,463.55,463.8,449.64,458.93
749482200,458.93,471.1,456.4,467.83
752164200,467.83,469.11,454.36,461.79
754756200,461.93,471.29,461.45,466.45
757607400,466.45,482.85,464.36,481.61
760113000,481.6,482.23,464.26,467.14
762532200,467.19,471.09,436.16,445.76
765210600,445.66,452.79,435.86,450.91
767885400,450.91,457.77,440.78,456.51
770477400,456.5,463.23,439.83,444.27
773069400,444.29,459.33,443.58,458.25
775747800,458.27,477.59,456.08,475.5
778426200,475.49,475.49,458.47,462.71
781191000,462.77,474.74,449.27,472.35
783700200,472.26,472.26,444.18,453.69
786292200,453.55,462.73,442.88,461.17
789057000,459.21,471.36,457.2,470.42
791649000,470.42,489.19,469.29,487.39
794068200,487.39,508.15,479.7,500.71
796915800,500.74,515.29,500.2,514.71
799335000,514.73,533.41,513.03,533.4
802013400,533.41,551.07,526,544.75
804778200,544.79,565.4,542.51,562.06
807283800,562.07,565.62,553.04,561.88
809962200,561.83,587.61,561.01,584.41
812640600,584.43,590.66,571.55,581.5
815236200,581.61,608.69,581.04,605.37
817828200,605.42,622.88,605.05,615.93
820506600,615.93,636.18,597.29,636.02
823185000,636.02,664.19,633.71,640.43
825690600,640.43,656.97,627.63,645.5
828369000,645.5,656.68,624.14,654.17
830957400,654.17,681.1,630.07,669.12
833808600,669.12,680.32,658.75,670.63
836227800,670.64,675.88,605.88,639.95
838906200,639.95,670.68,639.49,651.99
841671000,651.9,690.88,643.97,687.33
844176600,687.31,714.1,684.44,705.27
846858600,705.27,762.12,701.3,757.02
849537000,757.02,761.75,716.69,740.74
852129000,740.74,794.67,729.55,786.16
854980200,786.16,817.68,773.43,790.82
857399400,790.82,814.9,756.13,757.12
859905000,757.12,804.13,733.54,801.34
862493400,801.34,851.87,793.21,848.28
865258200,848.28,902.09,838.82,885.14
867763800,885.14,957.73,884.54,954.31
870442200,954.29,964.17,893.34,899.47
873120600,899.47,960.59,899.47,947.28
875712600,950.72,983.12,855.27,914.62
878567400,914.62,964.55,900.61,955.4
880986600,955.4,986.25,924.92,970.43
883665000,970.43,992.65,912.83,980.28
886429800,980.28,1051.66,980.28,1049.34
888849000,1049.68,1113.07,1030.87,1101.75
891441000,1101.75,1132.98,1076.7,1111.77
894029400,1111.75,1130.52,1074.39,1090.82
896707800,1090.82,1145.15,1074.67,1133.84
899299800,1133.84,1190.58,1114.3,1120.67
902151000,1120.67,1121.79,957.42,957.53
904656600,957.3,1066.11,939.98,1017.05
907248600,1017.01,1103.76,923.32,1098.67
910017000,1098.82,1192.97,1098.82,1163.63
912522600,1163.63,1244.93,1136.89,1229.23
915201000,1229.23,1280.4,1206.59,1279.64
917879400,1281.02,1283.91,1211.89,1238.33
920298600,1238.33,1323.88,1216.03,1286.42
922977000,1286.44,1371.67,1282.55,1335.18
925738200,1335.18,1375.98,1277.31,1301.84
928243800,1301.74,1372.93,1277.51,1372.66
930835800,1372.7,1420.14,1328.49,1328.72
933600600,1328.67,1382.75,1267.73,1320.41
936192600,1321.12,1361.39,1256.29,1282.71
938784600,1281,1373.22,1233.66,1362.93
941466600,1363.17,1425.27,1346.49,1388.95
944058600,1388.91,1473.1,1387.38,1469.25
946909800,1471.21,1478,1350.05,1394.46
949415400,1395.05,1444.55,1325.02,1359.78
951921000,1366.83,1552.87,1346.62,1498.58
954768600,1498.58,1527.19,1339.4,1456.04
957187800,1456.75,1481.51,1361.09,1420.65
959866200,1425.53,1488.93,1425.53,1454.6
962631000,1454.27,1517.32,1413.89,1430.84
965136600,1430.83,1525.21,1425.43,1517.59
967815000,1520.69,1530.09,1419.44,1436.48
970493400,1441.68,1454.82,1305.79,1429.39
973089000,1425.25,1438.46,1294.9,1314.95
975681000,1317.34,1389.05,1254.07,1320.5
978445800,1320.28,1383.37,1274.62,1366.01
981037800,1365.67,1376.38,1215.44,1239.94
983457000,1237.39,1267.42,1081.38,1160.34
986218200,1160.2,1269.3,1091.99,1249.48
988723800,1249.55,1315.79,1232,1255.84
991402200,1257.5,1286.62,1203.03,1226.99
994080600,1225,1239.78,1165.54,1211.22
996672600,1214.3,1226.27,1124.87,1133.58
999610200,1133.38,1155.4,944.75,1040.9
1001943000,1040.2,1110.61,1026.76,1059.78
1004625000,1060.98,1163.38,1054.31,1139.45
1007389800,1137.53,1173.62,1114.53,1148.16
1009981800,1149.97,1176.97,1081.66,1130.18
1012573800,1129.4,1129.4,1074.36,1106.74
1014993000,1108.74,1173.94,1108.74,1147.39
1017671400,1145.96,1147.84,1063.46,1076.87
1020259800,1076.4,1106.59,1048.96,1067.18
1023111000,1066.77,1070.74,952.92,989.44
1025530200,989.15,994.46,775.68,911.62
1028208600,910.7,965,833.44,916.08
1031059800,916.07,924.02,800.2,815.26
1033479000,816.78,907.44,768.63,885.76
1036161000,884.33,941.82,872.05,936.31
1038839400,941.57,954.28,869.45,879.82
1041517800,881.44,935.05,840.34,855.7
1044282600,855.7,864.64,806.29,841.15
1046701800,841.96,895.89,788.9,848.12
1049207400,849.05,924.24,847.85,916.92
1051795800,916.8,965.38,902.83,963.59
1054560600,965.31,1015.33,964.47,974.5
1057066200,973.83,1015.41,962.1,990.31
1059744600,989.73,1011.01,960.84,1008.03
1062509400,1008.96,1040.29,990.36,995.95
1065015000,997.12,1053.79,997.12,1050.71
1067869800,1051.84,1063.65,1031.2,1058.2
1070289000,1059.64,1112.56,1053.41,1111.92
1073053800,1112.64,1155.38,1105.08,1131.13
1075732200,1131.88,1158.98,1124.44,1144.94
1078151400,1144.94,1163.23,1087.06,1126.21
1080829800,1126.2,1150.54,1107.23,1107.24
1083591000,1107.3,1127.74,1076.32,1120.64
1086096600,1119.48,1146.34,1113.32,1140.75
1088688600,1140.73,1140.8,1078.78,1101.72
1091453400,1101.72,1109.68,1060.72,1104.24
1094045400,1104.24,1131.54,1099.18,1114.58
1096637400,1115.96,1142.05,1090.19,1130.2
1099319400,1130.26,1188.46,1127.53,1173.82
1101911400,1173.83,1217.33,1173.76,1211.92
