date,timestamp,open,high,low,close,volume
1971-02-01,34232400,100.0,100.0,100.0,100.0,0
1971-02-08,34837200,100.83999633789062,102.05000305175781,100.69000244140625,102.05000305175781,0
1971-02-15,35442000,102.19000244140625,102.19000244140625,100.69999694824219,100.69999694824219,0
1971-02-22,36046800,99.68000030517578,101.33999633789062,99.68000030517578,101.33999633789062,0
1971-03-01,36651600,101.77999877929688,103.0,101.77999877929688,103.0,0
1971-03-08,37256400,104.2300033569336,104.5,104.13999938964844,104.5,0
1971-03-15,37861200,105.12999725341797,105.87999725341797,105.12999725341797,105.7699966430664,0
1971-03-22,38466000,105.37000274658203,105.37000274658203,104.5999984741211,105.06999969482422,0
1971-03-29,39070800,105.19999694824219,106.86000061035156,105.19999694824219,106.86000061035156,0
1971-04-05,39675600,107.16999816894531,108.37999725341797,107.16999816894531,108.37999725341797,0
1971-04-12,40280400,108.87000274658203,109.95999908447266,108.8499984741211,109.95999908447266,0
1971-04-19,40885200,110.16000366210938,110.69000244140625,109.5199966430664,110.69000244140625,0
1971-04-26,41486400,111.12999725341797,112.45999908447266,111.12999725341797,112.30000305175781,0
1971-05-03,42091200,111.3499984741211,111.7699966430664,110.66000366210938,110.66000366210938,0
1971-05-10,42696000,110.1500015258789,110.73999786376953,110.1500015258789,110.73999786376953,0
1971-05-17,43300800,109.1500015258789,109.1500015258789,108.33000183105469,108.8499984741211,0
1971-05-24,43905600,108.41999816894531,108.41999816894531,107.5,108.25,0
1971-05-31,44510400,108.87000274658203,110.66000366210938,108.87000274658203,110.66000366210938,0
1971-06-07,45115200,110.76000213623047,110.76000213623047,109.79000091552734,110.19999694824219,0
1971-06-14,45720000,109.56999969482422,109.56999969482422,108.16000366210938,108.16000366210938,0
1971-06-21,46324800,106.5,106.55999755859375,105.48999786376953,106.55999755859375,0
1971-06-28,46929600,106.44999694824219,108.7699966430664,106.44999694824219,108.7699966430664,0
1971-07-05,47534400,109.2300033569336,110.91000366210938,109.2300033569336,110.91000366210938,0
1971-07-12,48139200,111.23999786376953,111.23999786376953,109.9800033569336,109.9800033569336,0
1971-07-19,48744000,109.37000274658203,109.79000091552734,109.37000274658203,109.62999725341797,0
1971-07-26,49348800,109.3499984741211,109.3499984741211,105.2699966430664,105.2699966430664,0
1971-08-02,49953600,105.58999633789062,105.58999633789062,103.11000061035156,103.77999877929688,0
1971-08-09,50558400,103.18000030517578,105.44000244140625,103.04000091552734,105.44000244140625,0
1971-08-16,51163200,107.86000061035156,108.93000030517578,107.86000061035156,107.88999938964844,0
1971-08-23,51768000,108.26000213623047,109.30000305175781,108.26000213623047,109.30000305175781,0
1971-08-30,52372800,108.70999908447266,109.9800033569336,108.41999816894531,109.9800033569336,0
1971-09-06,52977600,110.52999877929688,110.58000183105469,110.41999816894531,110.41999816894531,0
1971-09-13,53582400,110.22000122070312,110.22000122070312,109.7699966430664,110.0999984741211,0
1971-09-20,54187200,109.98999786376953,109.98999786376953,108.80000305175781,108.87999725341797,0
1971-09-27,54792000,108.18000030517578,109.58000183105469,108.18000030517578,109.58000183105469,0
1971-10-04,55396800,109.95999908447266,110.9800033569336,109.95999908447266,110.73999786376953,0
1971-10-11,56001600,110.70999908447266,110.91000366210938,109.5999984741211,109.5999984741211,0
1971-10-18,56606400,109.05999755859375,109.05999755859375,106.58000183105469,106.80000305175781,0
1971-10-25,57211200,106.29000091552734,106.29000091552734,104.27999877929688,105.0999984741211,0
1971-11-01,57819600,103.69000244140625,105.55999755859375,103.54000091552734,105.45999908447266,0
1971-11-08,58424400,105.43000030517578,105.72000122070312,103.73999786376953,103.91000366210938,0
1971-11-15,59029200,103.44000244140625,103.70999908447266,102.94999694824219,102.94999694824219,0
1971-11-22,59634000,101.79000091552734,101.79000091552734,100.30999755859375,101.63999938964844,0
1971-11-29,60238800,103.08000183105469,107.26000213623047,103.08000183105469,107.26000213623047,0
1971-12-06,60843600,106.91999816894531,108.80999755859375,106.91999816894531,108.80999755859375,0
1971-12-13,61448400,109.16000366210938,110.5199966430664,109.06999969482422,110.5199966430664,0
1971-12-20,62053200,111.5,111.97000122070312,111.5,111.94000244140625,0
1971-12-27,62658000,111.69999694824219,114.12000274658203,111.69999694824219,114.12000274658203,0
1972-01-03,63262800,113.6500015258789,116.05000305175781,113.6500015258789,116.05000305175781,0
1972-01-10,63867600,116.0999984741211,116.9000015258789,116.0999984741211,116.73999786376953,0
1972-01-17,64472400,116.93000030517578,117.66000366210938,116.93000030517578,117.20999908447266,0
1972-01-24,65077200,116.48999786376953,118.44000244140625,116.30000305175781,118.44000244140625,0
1972-01-31,65682000,118.87000274658203,121.23999786376953,118.87000274658203,121.23999786376953,0
1972-02-07,66286800,121.13999938964844,122.86000061035156,121.13999938964844,122.86000061035156,0
1972-02-14,66891600,122.26000213623047,123.44000244140625,122.26000213623047,123.4000015258789,0
1972-02-21,67496400,123.30000305175781,124.83000183105469,123.30000305175781,124.83000183105469,0
1972-02-28,68101200,124.94000244140625,127.19000244140625,124.94000244140625,127.19000244140625,0
1972-03-06,68706000,127.87999725341797,128.85000610351562,127.83000183105469,128.5500030517578,0
1972-03-13,69310800,127.33999633789062,128.13999938964844,127.33999633789062,128.00999450683594,0
1972-03-20,69915600,127.52999877929688,127.55000305175781,125.7300033569336,127.55000305175781,0
1972-03-27,70520400,127.55999755859375,128.13999938964844,127.52999877929688,128.13999938964844,0
1972-04-03,71125200,128.05999755859375,131.8000030517578,128.05999755859375,131.8000030517578,0
1972-04-10,71730000,131.75999450683594,133.8800048828125,131.75999450683594,133.8800048828125,0
1972-04-17,72334800,133.74000549316406,134.10000610351562,132.67999267578125,133.00999450683594,0
1972-04-24,72939600,131.89999389648438,131.89999389648438,130.83999633789062,131.3300018310547,0
1972-05-01,73540800,130.16000366210938,130.16000366210938,128.77000427246094,129.42999267578125,0
1972-05-08,74145600,128.6199951171875,129.44000244140625,125.77999877929688,129.44000244140625,0
1972-05-15,74750400,130.33999633789062,132.16000366210938,129.75999450683594,132.16000366210938,0
1972-05-22,75355200,132.3800048828125,133.9499969482422,132.3800048828125,133.9499969482422,0
1972-05-29,75960000,133.4499969482422,133.52000427246094,132.52999877929688,133.52000427246094,0
1972-06-05,76564800,132.74000549316406,132.74000549316406,130.57000732421875,130.57000732421875,0
1972-06-12,77169600,130.3800048828125,131.4499969482422,130.3800048828125,131.27999877929688,0
1972-06-19,77774400,130.75999450683594,131.3800048828125,130.22000122070312,130.22000122070312,0
1972-06-26,78379200,129.30999755859375,130.0800018310547,129.30999755859375,130.0800018310547,0
1972-07-03,78984000,130.58999633789062,131.86000061035156,130.58999633789062,131.5,0
1972-07-10,79588800,130.85000610351562,130.85000610351562,129.02999877929688,129.3800048828125,0
1972-07-17,80193600,128.39999389648438,128.39999389648438,127.08999633789062,127.62999725341797,0
1972-07-24,80798400,128.77000427246094,128.77000427246094,128.14999389648438,128.14999389648438,0
1972-07-31,81403200,127.75,130.94000244140625,127.75,130.94000244140625,0
1972-08-07,82008000,130.97000122070312,131.67999267578125,130.61000061035156,131.67999267578125,0
1972-08-14,82612800,131.6999969482422,131.6999969482422,130.88999938964844,131.42999267578125,0
1972-08-21,83217600,131.2899932861328,131.2899932861328,130.30999755859375,130.30999755859375,0
1972-08-28,83822400,129.77000427246094,130.6999969482422,129.44000244140625,130.6999969482422,0
1972-09-04,84427200,130.3300018310547,130.3300018310547,129.1300048828125,129.1300048828125,0
