date,timestamp,open,high,low,close,volume
1998-09-28,906955200,284.0,291.0,277.0,283.5,1289
1998-10-05,907560000,282.0,288.0,278.25,283.75,1122
1998-10-12,908164800,283.0,283.0,274.5,280.95001220703125,832
1998-10-19,908769600,278.0,278.0,270.5,276.79998779296875,1375
1998-10-26,909378000,278.0,283.8999938964844,275.0,277.0,989
1998-11-02,909982800,274.0,276.5,272.0,272.6000061035156,976
1998-11-09,910587600,270.29998779296875,279.0,270.0,277.5,1268
1998-11-16,911192400,276.0,310.0,275.0,293.6499938964844,4416
1998-11-23,911797200,286.0,286.0,274.0,277.79998779296875,872
1998-11-30,912402000,274.0,275.0,270.1000061035156,272.20001220703125,172
1998-12-07,913006800,272.20001220703125,298.6499938964844,272.0,292.79998779296875,0
1998-12-14,913611600,291.5,326.8999938964844,291.5,311.79998779296875,10
1998-12-21,914216400,314.8999938964844,314.8999938964844,312.54998779296875,312.54998779296875,36
1998-12-28,914821200,312.0,334.0,312.0,332.1499938964844,493
1999-01-04,915426000,333.0,340.0,309.0,317.0,1459
1999-01-11,916030800,316.0,319.8999938964844,307.0,310.0,675
1999-01-18,916635600,316.0,324.0,316.0,321.04998779296875,263
1999-01-25,917240400,321.04998779296875,337.0,321.04998779296875,336.5,560
1999-02-01,917845200,340.0,368.0,331.1000061035156,346.0,1947
1999-02-08,918450000,343.0,367.0,341.0,357.5,1808
1999-02-15,919054800,353.0,362.0,342.0,353.20001220703125,1357
1999-02-22,919659600,353.20001220703125,356.0,343.5,350.6000061035156,2519
1999-03-01,920264400,350.0,352.0,347.0,347.0,185
1999-03-08,920869200,349.0,356.0,345.0,350.3999938964844,108
1999-03-15,921474000,356.0,356.0,353.0,359.20001220703125,105
1999-03-22,922078800,361.0,372.0,357.5,370.5,238
1999-03-29,922683600,368.0,369.0,345.0,353.8500061035156,1173
1999-04-05,923284800,353.8500061035156,367.0,353.8500061035156,363.75,480
1999-04-12,923889600,365.0,372.0,362.75,371.5,268
1999-04-19,924494400,380.0,387.0,355.0,355.95001220703125,1228
1999-04-26,925099200,355.95001220703125,355.95001220703125,296.0,308.0,2310
1999-05-03,925704000,305.0,337.0,280.0,336.1000061035156,2746
1999-05-10,926308800,329.79998779296875,347.0,325.1000061035156,343.0,1304
1999-05-17,926913600,338.0,345.20001220703125,327.5,336.95001220703125,1057
1999-05-24,927518400,332.0,348.0,328.20001220703125,341.6499938964844,959
1999-05-31,928123200,339.0,348.0,339.0,344.5,214
1999-06-07,928728000,344.5,352.5,343.0,344.29998779296875,106
1999-06-14,929332800,338.0,340.0,338.0,341.5,15
1999-06-21,929937600,335.0,337.0,324.0,329.29998779296875,94
1999-06-28,930542400,327.0,327.5,318.0,318.5,516
1999-07-05,931147200,317.79998779296875,335.0,314.0,331.0,599
1999-07-12,931752000,333.0,345.0,333.0,337.0,1731
1999-07-19,932356800,337.5,345.0,335.0,344.0,744
1999-07-26,932961600,343.0,344.0,336.0,338.0,1261
1999-08-02,933566400,334.0,343.0,331.0,341.5,807
1999-08-09,934171200,348.0,348.0,336.0,339.0,612
1999-08-16,934776000,334.0,348.5,334.0,346.0,1579
1999-08-23,935380800,345.20001220703125,346.0,336.20001220703125,335.8500061035156,1367
1999-08-30,935985600,336.20001220703125,355.0,332.0,352.54998779296875,374
1999-09-06,936590400,358.0,362.0,356.0,365.6499938964844,93
1999-09-13,937195200,362.0,371.25,362.0,366.6000061035156,21
1999-09-20,937800000,366.6000061035156,373.0,359.0,361.3999938964844,84
1999-09-27,938404800,359.0,405.0,359.0,376.75,1822
1999-10-04,939009600,386.0,393.0,379.0,386.75,1171
1999-10-11,939614400,393.0,394.20001220703125,363.0,377.75,861
1999-10-18,940219200,377.0,392.0,373.5,391.5,783
1999-10-25,940824000,393.0,398.0,386.5,393.6000061035156,515
1999-11-01,941432400,391.0,398.0,388.5,396.0,632
1999-11-08,942037200,395.5,420.0,395.5,414.6000061035156,1145
1999-11-15,942642000,414.0,416.0,391.25,395.5,1789
1999-11-22,943246800,393.0,407.0,393.0,403.3999938964844,2109
1999-11-29,943851600,393.0,404.0,393.0,406.5,1109
1999-12-06,944456400,409.0,418.0,409.0,422.04998779296875,246
1999-12-13,945061200,418.0,449.0,418.0,447.8500061035156,60
1999-12-20,945666000,441.0,449.5,441.0,448.5,9
1999-12-27,946270800,450.0,455.0,445.0,449.20001220703125,676
2000-01-03,946875600,445.0,446.0,430.20001220703125,443.8999938964844,778
2000-01-10,947480400,443.8999938964844,456.0,436.20001220703125,441.0,894
2000-01-17,948085200,438.0,458.0,436.5,457.1000061035156,812
2000-01-24,948690000,460.0,492.0,460.0,485.8999938964844,1545
2000-01-31,949294800,485.79998779296875,530.0,481.1000061035156,530.0,1338
2000-02-07,949899600,535.0,600.0,529.0,598.8499755859375,2342
2000-02-14,950504400,602.0,747.0,570.0999755859375,701.25,2490
2000-02-21,951109200,745.0,835.0,665.0,689.0,2355
2000-02-28,951714000,700.0,725.0,652.0,655.0,613
2000-03-06,952318800,654.0,720.0,645.0,707.5,17
2000-03-13,952923600,707.5,720.0,720.0,718.5,30
2000-03-20,953528400,711.0,711.0,615.0999755859375,618.0,336
2000-03-27,954133200,610.0,622.0,555.0,595.5,486
2000-04-03,954734400,585.0,599.0,572.0,579.0,232
2000-04-10,955339200,567.0,581.0,547.5,580.9500122070312,726
2000-04-17,955944000,577.0,587.0,560.0,562.0999755859375,255
2000-04-24,956548800,563.0,625.0,562.5,620.5999755859375,420
2000-05-01,957153600,620.0,649.9000244140625,569.9000244140625,585.4000244140625,769
2000-05-08,957758400,580.0,589.4000244140625,572.5,573.5,717
2000-05-15,958363200,571.0,592.0,562.0999755859375,578.5,851
2000-05-22,958968000,572.0,578.0,563.0,565.5,1626
2000-05-29,959572800,565.5,589.0,565.0,594.3499755859375,392
2000-06-05,960177600,614.0,648.0,614.0,645.0499877929688,56
2000-06-12,960782400,648.5,690.0,648.5,684.9500122070312,32
2000-06-19,961387200,690.0,691.0,665.0,662.0,3
2000-06-26,961992000,665.0,665.0,635.0,647.9500122070312,267
2000-07-03,962596800,624.0,664.0,618.0,662.3499755859375,576
2000-07-10,963201600,675.0,689.5,660.0,686.6500244140625,416
2000-07-17,963806400,698.0,780.0,689.9000244140625,765.4000244140625,701
2000-07-24,964411200,773.0,776.0,760.0,773.0,437
2000-07-31,965016000,805.0,859.0,763.0,781.75,962
2000-08-07,965620800,720.0,800.0,720.0,785.5,850
2000-08-14,966225600,782.0,782.0,725.25,736.75,540
2000-08-21,966830400,730.0,749.0,718.0,723.9500122070312,381
2000-08-28,967435200,710.0,717.0,709.0,724.7000122070312,153
2000-09-04,968040000,710.0,779.0,710.0,756.5,147
2000-09-11,968644800,760.0,770.0,705.0,723.0,817
2000-09-18,969249600,720.0,742.0,710.0,738.0,554
2000-09-25,969854400,725.0,725.0999755859375,707.0,714.8499755859375,313
2000-10-02,970459200,712.25,750.0,712.25,740.8499755859375,271
2000-10-09,971064000,739.75,743.0,733.0,738.0,126
2000-10-16,971668800,738.0,761.0,736.5,760.0,307
2000-10-23,972273600,758.0,762.0,750.0,756.0,612
2000-10-30,972882000,756.0,799.0,752.0,790.5,414
2000-11-06,973486800,782.0,787.0,775.0,785.0499877929688,208
2000-11-13,974091600,781.0,788.0,777.0,783.0999755859375,719
2000-11-20,974696400,785.0,791.0,785.0,790.6500244140625,191
2000-11-27,975301200,789.0,816.0,789.0,838.0999755859375,334
2000-12-04,975906000,838.0999755859375,875.0,816.0,905.7999877929688,2
2000-12-11,976510800,905.7999877929688,940.0,875.0,949.5,10
2000-12-18,977115600,949.5,925.0,915.0,968.0,0
2000-12-25,977720400,968.0,975.0,915.0,954.4500122070312,109
2001-01-01,978325200,964.0,999.0,964.0,986.0,246
2001-01-08,978930000,998.9000244140625,1082.5,981.0999755859375,1050.800048828125,395
2001-01-15,979534800,1070.0,1070.0,995.0,1062.5,423
2001-01-22,980139600,1080.0,1090.0,1041.0,1079.0,650
2001-01-29,980744400,1072.0,1072.0,1040.0,1055.1500244140625,335
2001-02-05,981349200,1060.0,1084.0,1000.0,1010.0,791
2001-02-12,981954000,980.0,990.0,961.0,979.0,1117
2001-02-19,982558800,975.0,980.0,841.0,855.0,819
2001-02-26,983163600,855.0,860.0,764.0,764.0,276
2001-03-05,983768400,763.0,825.0,763.0,812.3499755859375,6
2001-03-12,984373200,825.0,825.0,789.0,810.5,1
2001-03-19,984978000,808.0,808.0,775.0,780.0,76
2001-03-26,985582800,772.0,774.0,734.0,744.0,125
2001-04-02,986184000,730.0,739.0,683.0,692.5499877929688,357
2001-04-09,986788800,685.0,693.0,656.0,657.8499755859375,134
2001-04-16,987393600,660.0,789.9000244140625,660.0,705.5499877929688,387
2001-04-23,987998400,725.7999877929688,733.0,685.0,688.2999877929688,145
2001-04-30,988603200,680.0,695.0,665.0,680.0,217
2001-05-07,989208000,677.0,677.5,650.5,656.0,339
2001-05-14,989812800,640.0,658.5,626.9500122070312,652.0,272
2001-05-21,990417600,646.0,665.0,642.5,660.0,925
2001-05-28,991022400,670.0,670.0,637.0,635.0,175
2001-06-04,991627200,635.0,635.0,615.0,615.7999877929688,111
2001-06-11,992232000,610.0,610.0,597.6500244140625,606.0,5
2001-06-18,992836800,609.3499755859375,626.0,609.3499755859375,618.0,105
2001-06-25,993441600,617.0,616.0,595.0,599.9500122070312,124
2001-07-02,994046400,605.0,605.0,574.5,577.0,138
2001-07-09,994651200,575.0,580.0,550.0,555.0,104
2001-07-16,995256000,548.0,558.0,476.0,479.29998779296875,268
2001-07-23,995860800,480.0,480.0,450.0,454.75,263
2001-07-30,996465600,447.0,489.0,426.0,486.95001220703125,589
2001-08-06,997070400,478.0,485.0,437.0,475.0,273
2001-08-13,997675200,478.0,478.0,428.0,450.0,403
2001-08-20,998280000,449.0,460.0,441.0,449.5,562
